rank,score_train_only,diagnostic_qualified,family,direction,train_trades,train_win_rate,train_ratio,test_trades,test_win_rate,test_ratio,total_net_R,max_drawdown_R,first_half_trades,first_half_win_rate,first_half_net_R,second_half_trades,second_half_win_rate,second_half_net_R,config
53,90.21809633703985,False,趋势回踩+压缩突破,双向,16.0,0.5625,1.4323136712218074,22.0,0.36363636363636365,1.703710756090327,6.859215274606946,3.6890161645901065,7.0,0.5714285714285714,2.852475504387704,9.0,0.5555555555555556,4.440248056524835,"{""family_mask"": 3, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 2.4998592551569065, ""min_stop_pct"": 0.0038860052732194806, ""max_hold"": 432, ""cooldown"": 21, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 31.729016762331526, ""adx_range_max"": 20.015869915358323, ""rsi_long_min"": 48.78773860856053, ""rsi_long_max"": 72.80050077803509, ""volz_break"": 0.6872795551377884, ""body_min"": 0.30958232396331864, ""close_loc_min"": 0.6704251184326981, ""eff_min"": 0.3553757761562369, ""atr_rank_min"": 0.7138261102392742, ""squeeze_rank_max"": 0.27566830099511486, ""vwap_dev_entry"": 1.3885286215573354, ""pull_idx"": 8, ""don_idx"": 1, ""trail_trigger"": 1.9458360260516097, ""trail_lock"": 1.8921152415238995}"
54,85.32861939945731,False,趋势回踩,双向,16.0,0.5625,1.4640114316023967,18.0,0.7222222222222222,1.393814156596356,22.206994159019416,3.5502141647572953,8.0,0.625,3.0085664039677043,8.0,0.5,3.5560651848064184,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 2.3872662736751553, ""min_stop_pct"": 0.005088229337115724, ""max_hold"": 144, ""cooldown"": 20, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 18.13751381390648, ""adx_range_max"": 17.499648996051185, ""rsi_long_min"": 45.124069992707945, ""rsi_long_max"": 74.72678611294718, ""volz_break"": 1.513540511777997, ""body_min"": 0.5215357424870006, ""close_loc_min"": 0.8247393991261704, ""eff_min"": 0.3171241621002031, ""atr_rank_min"": 0.27782997626875594, ""squeeze_rank_max"": 0.4943475207701484, ""vwap_dev_entry"": 2.2831695523156457, ""pull_idx"": 3, ""don_idx"": 0, ""trail_trigger"": 1.9254919464583156, ""trail_lock"": 1.7963232392417057}"
55,84.85107314766788,False,趋势回踩,双向,19.0,0.5789473684210527,1.3498788548476959,28.0,0.5357142857142857,1.4280129969077922,19.914005877092833,2.6248536341220126,9.0,0.5555555555555556,3.2897801078206577,10.0,0.6,5.671092658084932,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 1.3415470871225323, ""min_stop_pct"": 0.003208687446359785, ""max_hold"": 576, ""cooldown"": 28, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""adx_trend_min"": 19.3792499079119, ""adx_range_max"": 23.16713733354286, ""rsi_long_min"": 51.36669149492262, ""rsi_long_max"": 74.37534636446775, ""volz_break"": -0.03108508162496798, ""body_min"": 0.33547894249742954, ""close_loc_min"": 0.5813958288101289, ""eff_min"": 0.6346324516180435, ""atr_rank_min"": 0.2763269875993458, ""squeeze_rank_max"": 0.4870070637528149, ""vwap_dev_entry"": 0.9145641042725449, ""pull_idx"": 4, ""don_idx"": 1, ""trail_trigger"": 2.058814384174076, ""trail_lock"": 1.9756285952777841}"
56,79.53369006308635,False,趋势回踩+压缩突破,双向,15.0,0.5333333333333333,1.8898059059876067,20.0,0.4,1.7659929136773673,10.593283063470604,2.264416099559366,8.0,0.5,4.279268922161311,7.0,0.5714285714285714,3.91752815077158,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 1.54637060178995, ""min_stop_pct"": 0.00761335074661055, ""max_hold"": 432, ""cooldown"": 10, ""session_start"": 9, ""session_end"": 21, ""weekday_mask"": 62, ""adx_trend_min"": 19.370519633509783, ""adx_range_max"": 20.00418875649605, ""rsi_long_min"": 42.268369280166276, ""rsi_long_max"": 67.58491581821147, ""volz_break"": -0.27477835617365864, ""body_min"": 0.3886038381983603, ""close_loc_min"": 0.5978415977595934, ""eff_min"": 0.339340820134587, ""atr_rank_min"": 0.4488102618646268, ""squeeze_rank_max"": 0.5233984406358339, ""vwap_dev_entry"": 1.902361474366131, ""pull_idx"": 4, ""don_idx"": 1, ""trail_trigger"": 2.1063416813488685, ""trail_lock"": 1.959734082772112}"
57,74.07153468584822,False,趋势回踩,双向,24.0,0.5833333333333334,1.3576348683913644,29.0,0.20689655172413793,1.4471274472005544,-6.141197126462468,4.353335669682664,7.0,0.8571428571428571,8.922199383536695,17.0,0.47058823529411764,2.7953290590772797,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.9880322418614083, ""min_stop_pct"": 0.0031965978816018356, ""max_hold"": 216, ""cooldown"": 8, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 19.912561096637845, ""adx_range_max"": 12.761022456624344, ""rsi_long_min"": 52.86103254511728, ""rsi_long_max"": 75.45861659561592, ""volz_break"": 1.4880016601062727, ""body_min"": 0.2963111930913289, ""close_loc_min"": 0.6716239101313103, ""eff_min"": 0.5089106746294105, ""atr_rank_min"": 0.2859479713464213, ""squeeze_rank_max"": 0.4330785396319822, ""vwap_dev_entry"": 2.23307456639622, ""pull_idx"": 7, ""don_idx"": 0, ""trail_trigger"": 2.026996652819958, ""trail_lock"": 1.9363197735227988}"
58,68.97926520231739,False,趋势回踩+压缩突破,双向,18.0,0.6111111111111112,1.2840313649388266,19.0,0.2631578947368421,2.0546371905696557,4.0176900343144775,2.2438805134816517,8.0,0.75,4.9859885547800165,10.0,0.5,3.005041054197336,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 1.6756647260096016, ""min_stop_pct"": 0.008256043834585114, ""max_hold"": 288, ""cooldown"": 11, ""session_start"": 13, ""session_end"": 24, ""weekday_mask"": 127, ""adx_trend_min"": 24.777448837292887, ""adx_range_max"": 12.570284285474562, ""rsi_long_min"": 48.49192696072671, ""rsi_long_max"": 73.76505210099366, ""volz_break"": 0.05727020324971305, ""body_min"": 0.5336838819838186, ""close_loc_min"": 0.6201993420841394, ""eff_min"": 0.20341763685531622, ""atr_rank_min"": 0.15494361650553534, ""squeeze_rank_max"": 0.32802688697857924, ""vwap_dev_entry"": 1.349545736227314, ""pull_idx"": 7, ""don_idx"": 0, ""trail_trigger"": 2.1976364704847056, ""trail_lock"": 1.8772240636775137}"
59,65.19073945686122,False,趋势回踩,双向,18.0,0.5555555555555556,1.4499816167667694,32.0,0.25,1.4913724159545572,-6.26658891917034,5.335119527013146,8.0,0.625,5.371567602787784,10.0,0.5,3.231226435064366,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 2.3129182672181967, ""min_stop_pct"": 0.003006108036318507, ""max_hold"": 576, ""cooldown"": 17, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""adx_trend_min"": 20.234039276062127, ""adx_range_max"": 22.406176835904667, ""rsi_long_min"": 39.71622849586242, ""rsi_long_max"": 71.42470503037428, ""volz_break"": 0.12587286132228298, ""body_min"": 0.40743850784610347, ""close_loc_min"": 0.6354041209170034, ""eff_min"": 0.6956364151019363, ""atr_rank_min"": 0.4379666051511487, ""squeeze_rank_max"": 0.5426171398283908, ""vwap_dev_entry"": 0.7749364703486854, ""pull_idx"": 2, ""don_idx"": 0, ""trail_trigger"": 2.1388922261009444, ""trail_lock"": 1.8315493587036993}"
60,64.18240568855519,False,三策略组合,双向,16.0,0.5625,1.4912306348258595,26.0,0.34615384615384615,1.5867595713553688,4.5126608163230015,3.6066172502479956,7.0,0.42857142857142855,1.1836344196445494,9.0,0.6666666666666666,6.537153138157499,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 1.897169475972749, ""min_stop_pct"": 0.0049618959797228315, ""max_hold"": 432, ""cooldown"": 9, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 31.906060138743722, ""adx_range_max"": 18.24618006492237, ""rsi_long_min"": 41.94223885008671, ""rsi_long_max"": 73.30045766252833, ""volz_break"": 0.9418759596353878, ""body_min"": 0.2420249885662445, ""close_loc_min"": 0.5844311668797336, ""eff_min"": 0.22043078597573434, ""atr_rank_min"": 0.6080516738307673, ""squeeze_rank_max"": 0.177228627836397, ""vwap_dev_entry"": 1.5178478078081097, ""pull_idx"": 5, ""don_idx"": 0, ""trail_trigger"": 2.063789113286423, ""trail_lock"": 1.764378426249865}"
61,59.76529631480987,False,趋势回踩+压缩突破,双向,15.0,0.5333333333333333,1.7568314350946275,15.0,0.2,1.9028464348992313,1.0496554749033908,2.50083804439884,8.0,0.5,3.7818605265895653,7.0,0.5714285714285714,5.039131073810803,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 0.9551304012217569, ""min_stop_pct"": 0.004012243270806488, ""max_hold"": 432, ""cooldown"": 28, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 31.507423956032383, ""adx_range_max"": 22.319653427533723, ""rsi_long_min"": 42.76461009535844, ""rsi_long_max"": 72.13600284427935, ""volz_break"": 0.24294597167479987, ""body_min"": 0.3146587802078431, ""close_loc_min"": 0.7645545028482197, ""eff_min"": 0.25495974370842406, ""atr_rank_min"": 0.3076480226466687, ""squeeze_rank_max"": 0.24906396865191252, ""vwap_dev_entry"": 2.1583797527077513, ""pull_idx"": 5, ""don_idx"": 0, ""trail_trigger"": 2.3680751805084355, ""trail_lock"": 1.9850104403478115}"
62,56.35170762890628,False,趋势回踩+压缩突破,只做空,21.0,0.5238095238095238,1.6439123875537789,43.0,0.37209302325581395,1.7407603826105091,11.344460240281157,3.8201594696947296,8.0,0.5,2.9273665463342784,13.0,0.5384615384615384,7.365460297105842,"{""family_mask"": 3, ""direction"": 2, ""rr"": 2.6, ""sl_atr"": 1.4225074038991408, ""min_stop_pct"": 0.003674034437189795, ""max_hold"": 288, ""cooldown"": 4, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 21.404569493492396, ""adx_range_max"": 14.157443733386273, ""rsi_long_min"": 44.641687622572405, ""rsi_long_max"": 72.8031486653901, ""volz_break"": 0.8543146348964019, ""body_min"": 0.3991850619314299, ""close_loc_min"": 0.5935199504554645, ""eff_min"": 0.23894967929913632, ""atr_rank_min"": 0.7310670665696293, ""squeeze_rank_max"": 0.16700656919916657, ""vwap_dev_entry"": 1.6680134101474207, ""pull_idx"": 7, ""don_idx"": 1, ""trail_trigger"": 2.285181371396032, ""trail_lock"": 2.169239446967822}"
63,55.93468613600267,False,趋势回踩+压缩突破,双向,15.0,0.5333333333333333,1.7714087536640977,13.0,0.38461538461538464,1.2948246567912225,5.661022709935989,2.404952818860446,7.0,0.5714285714285714,4.578063187349381,8.0,0.5,2.9581650917983273,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 1.9859773240510608, ""min_stop_pct"": 0.0041491390719828585, ""max_hold"": 216, ""cooldown"": 10, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""adx_trend_min"": 34.903311963648065, ""adx_range_max"": 22.796761382561183, ""rsi_long_min"": 43.968472339358215, ""rsi_long_max"": 74.62398777850647, ""volz_break"": 0.5607473402323104, ""body_min"": 0.5837293454434664, ""close_loc_min"": 0.64694804219588, ""eff_min"": 0.22624777227956794, ""atr_rank_min"": 0.24090942806622795, ""squeeze_rank_max"": 0.15455341542076612, ""vwap_dev_entry"": 1.7206429792884284, ""pull_idx"": 4, ""don_idx"": 1, ""trail_trigger"": 1.9314582715458444, ""trail_lock"": 1.8042956958219043}"
64,51.83243622937482,False,趋势回踩+压缩突破,双向,16.0,0.5625,1.4727220352432993,17.0,0.23529411764705882,1.3119268950599703,-1.714800844934248,4.999508496107594,7.0,0.7142857142857143,6.955668023970609,9.0,0.4444444444444444,0.8621415690628746,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 1.6049283666716554, ""min_stop_pct"": 0.004012240316563666, ""max_hold"": 432, ""cooldown"": 10, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 24.712436380581433, ""adx_range_max"": 15.064810585759023, ""rsi_long_min"": 47.63849164148827, ""rsi_long_max"": 70.60248978259959, ""volz_break"": 0.520599851701856, ""body_min"": 0.5624038767890523, ""close_loc_min"": 0.6096570301127165, ""eff_min"": 0.30843047378277794, ""atr_rank_min"": 0.33639678340054163, ""squeeze_rank_max"": 0.5071593124434189, ""vwap_dev_entry"": 1.534597722165244, ""pull_idx"": 1, ""don_idx"": 0, ""trail_trigger"": 1.9211423156010556, ""trail_lock"": 1.8355342033080364}"
65,50.36703129487985,False,趋势回踩+压缩突破,双向,15.0,0.5333333333333333,1.7622130826195093,9.0,0.4444444444444444,1.2176525653242296,6.563052405643641,2.305648195023787,7.0,0.5714285714285714,3.497148047267262,8.0,0.5,3.214368969451094,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 2.2541761184095903, ""min_stop_pct"": 0.006582934647267006, ""max_hold"": 144, ""cooldown"": 28, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 17.774335592326366, ""adx_range_max"": 15.870927202316825, ""rsi_long_min"": 41.138255138640595, ""rsi_long_max"": 58.288656250444504, ""volz_break"": 0.7094768437161294, ""body_min"": 0.5681693618750295, ""close_loc_min"": 0.5819798656936737, ""eff_min"": 0.38125685348096017, ""atr_rank_min"": 0.3141419902407175, ""squeeze_rank_max"": 0.5066251384299307, ""vwap_dev_entry"": 2.2721772219531866, ""pull_idx"": 5, ""don_idx"": 0, ""trail_trigger"": 2.2144778092029513, ""trail_lock"": 2.1595056176969507}"
66,50.13810880993181,False,三策略组合,双向,15.0,0.5333333333333333,1.7131468738833602,17.0,0.29411764705882354,1.7386998134836262,4.2879035739014535,2.500110284410793,7.0,0.5714285714285714,5.0908921177450255,8.0,0.5,3.2897624004656563,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 1.8077428439730188, ""min_stop_pct"": 0.0040180811156894005, ""max_hold"": 432, ""cooldown"": 9, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 31.430138815206178, ""adx_range_max"": 16.187011691869174, ""rsi_long_min"": 40.28100133580296, ""rsi_long_max"": 67.58642897291145, ""volz_break"": -0.08366049207753096, ""body_min"": 0.34739010678156, ""close_loc_min"": 0.6108000684473861, ""eff_min"": 0.18878837094648526, ""atr_rank_min"": 0.5428279785613584, ""squeeze_rank_max"": 0.5440995020434443, ""vwap_dev_entry"": 1.1842978598722211, ""pull_idx"": 4, ""don_idx"": 0, ""trail_trigger"": 2.352956323486234, ""trail_lock"": 2.04117913777003}"
67,49.67097545269809,False,趋势回踩+震荡反转,双向,16.0,0.5625,1.4716997787658883,18.0,0.3888888888888889,1.5341055015150502,7.676164962798891,6.37397820683907,9.0,0.4444444444444444,1.256071116084143,7.0,0.7142857142857143,6.7404395834775475,"{""family_mask"": 5, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 2.068489623133218, ""min_stop_pct"": 0.0034054085810633046, ""max_hold"": 144, ""cooldown"": 13, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 25.60857823217816, ""adx_range_max"": 24.599304880980924, ""rsi_long_min"": 50.26889915095973, ""rsi_long_max"": 69.2279040749848, ""volz_break"": 0.6290391241606506, ""body_min"": 0.32362523446751534, ""close_loc_min"": 0.6251945779731068, ""eff_min"": 0.19503234347427223, ""atr_rank_min"": 0.1596199452216335, ""squeeze_rank_max"": 0.5404817917011477, ""vwap_dev_entry"": 2.122884961664441, ""pull_idx"": 0, ""don_idx"": 0, ""trail_trigger"": 2.051234232495889, ""trail_lock"": 1.9071625248802824}"
68,49.5577756780513,False,趋势回踩,双向,19.0,0.5789473684210527,1.358237197774076,21.0,0.23809523809523808,1.345754069874978,-2.844864202153885,4.147679686739195,7.0,0.7142857142857143,5.146101081775853,12.0,0.5,3.817822173751047,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 0.9683708082171955, ""min_stop_pct"": 0.003440788588895359, ""max_hold"": 432, ""cooldown"": 11, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 19.725169516806684, ""adx_range_max"": 24.86139949853097, ""rsi_long_min"": 48.197606007991986, ""rsi_long_max"": 72.840145027001, ""volz_break"": 0.35399679248165855, ""body_min"": 0.4656156381390284, ""close_loc_min"": 0.7932290030305766, ""eff_min"": 0.4259892910281574, ""atr_rank_min"": 0.7680120005872554, ""squeeze_rank_max"": 0.5391067680904349, ""vwap_dev_entry"": 1.300330753483119, ""pull_idx"": 4, ""don_idx"": 0, ""trail_trigger"": 1.9232122861118819, ""trail_lock"": 1.8369339212072182}"
69,49.18173775907583,False,趋势回踩,双向,15.0,0.5333333333333333,1.7246255737215364,18.0,0.3333333333333333,1.5292063822650148,4.52675830553764,2.2802360200386236,7.0,0.5714285714285714,4.440588661816577,8.0,0.5,3.3057460282756264,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 1.5223204681504319, ""min_stop_pct"": 0.0071819958152493715, ""max_hold"": 576, ""cooldown"": 11, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 17.345792071222125, ""adx_range_max"": 13.352428285828218, ""rsi_long_min"": 45.860930236742554, ""rsi_long_max"": 63.764862765325624, ""volz_break"": 0.1888852809510284, ""body_min"": 0.6561641146648832, ""close_loc_min"": 0.8732173336173632, ""eff_min"": 0.19708380426539307, ""atr_rank_min"": 0.1626404787780919, ""squeeze_rank_max"": 0.3228698357661426, ""vwap_dev_entry"": 2.3688595856491435, ""pull_idx"": 5, ""don_idx"": 0, ""trail_trigger"": 1.9910622287254405, ""trail_lock"": 1.8183677483273681}"
70,47.73878085817921,False,趋势回踩+震荡反转,双向,22.0,0.5454545454545454,1.4106149982640734,23.0,0.43478260869565216,1.5350186981231297,11.726302277417213,5.1829430601915405,11.0,0.5454545454545454,4.056141811593697,11.0,0.5454545454545454,4.844583352644575,"{""family_mask"": 5, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 2.329465190713959, ""min_stop_pct"": 0.003390109971271528, ""max_hold"": 144, ""cooldown"": 7, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 25.487793313719916, ""adx_range_max"": 18.140270654470978, ""rsi_long_min"": 54.59311927747699, ""rsi_long_max"": 66.35541515385667, ""volz_break"": 1.2764373025801452, ""body_min"": 0.3100671060268585, ""close_loc_min"": 0.6014391951748225, ""eff_min"": 0.20303104370457523, ""atr_rank_min"": 0.7420553483256512, ""squeeze_rank_max"": 0.14818121485504343, ""vwap_dev_entry"": 1.0278857195743307, ""pull_idx"": 4, ""don_idx"": 1, ""trail_trigger"": 2.080954187703912, ""trail_lock"": 2.0232140162027052}"
71,43.36973487998769,False,趋势回踩,双向,20.0,0.55,1.4343014628398074,33.0,0.42424242424242425,1.4601043227365995,10.70854187318126,4.174487773821701,8.0,0.5,1.6019546044924848,12.0,0.5833333333333334,7.27843447309287,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 1.7658871193398544, ""min_stop_pct"": 0.0030864747952567212, ""max_hold"": 432, ""cooldown"": 21, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""adx_trend_min"": 18.242495368230983, ""adx_range_max"": 12.112436470286767, ""rsi_long_min"": 38.16803139211646, ""rsi_long_max"": 74.8671027279631, ""volz_break"": 0.20639960852138667, ""body_min"": 0.4148218970244077, ""close_loc_min"": 0.8568608763511762, ""eff_min"": 0.6740611036135229, ""atr_rank_min"": 0.6446612135422884, ""squeeze_rank_max"": 0.4455488006048072, ""vwap_dev_entry"": 1.578157675461572, ""pull_idx"": 5, ""don_idx"": 0, ""trail_trigger"": 2.046823482634424, ""trail_lock"": 1.8665715592466707}"
72,42.56470163960731,False,趋势回踩+压缩突破,双向,21.0,0.5238095238095238,1.5546305072813937,25.0,0.32,1.5830918486084358,3.8183702819838734,3.9231852701164414,11.0,0.5454545454545454,5.978167116953603,10.0,0.5,3.332042827166079,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.6110688524893981, ""min_stop_pct"": 0.0032096946146271035, ""max_hold"": 432, ""cooldown"": 5, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 25.832176942730452, ""adx_range_max"": 22.695945681582145, ""rsi_long_min"": 49.420577680820905, ""rsi_long_max"": 69.54265163918606, ""volz_break"": 0.5987025776723625, ""body_min"": 0.4821099567475394, ""close_loc_min"": 0.5867845251093414, ""eff_min"": 0.19786899021586205, ""atr_rank_min"": 0.38531505007833367, ""squeeze_rank_max"": 0.17618412874393324, ""vwap_dev_entry"": 1.957479453743751, ""pull_idx"": 3, ""don_idx"": 1, ""trail_trigger"": 2.269452202117141, ""trail_lock"": 1.8516182571365187}"
73,39.78544358225254,False,趋势回踩,双向,15.0,0.5333333333333333,1.7000335313632529,19.0,0.47368421052631576,1.6395397837983412,12.1647551521101,2.3003545808664434,7.0,0.5714285714285714,3.17549091103855,8.0,0.5,3.5325428384692934,"{""family_mask"": 1, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 1.1335270098409884, ""min_stop_pct"": 0.0066993193208531275, ""max_hold"": 216, ""cooldown"": 33, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_trend_min"": 17.577456900922936, ""adx_range_max"": 20.830733278845443, ""rsi_long_min"": 48.84678571711726, ""rsi_long_max"": 65.088290424102, ""volz_break"": 0.5657702178490642, ""body_min"": 0.5612065706837798, ""close_loc_min"": 0.8470801870716602, ""eff_min"": 0.2674775780643529, ""atr_rank_min"": 0.7190480504571614, ""squeeze_rank_max"": 0.427182151991793, ""vwap_dev_entry"": 1.2565680291724703, ""pull_idx"": 3, ""don_idx"": 0, ""trail_trigger"": 2.1845245132745985, ""trail_lock"": 1.9088329465960143}"
74,39.34245961384744,False,趋势回踩,双向,17.0,0.5294117647058824,1.8560019710766085,18.0,0.3333333333333333,1.8471337973077364,9.55806970784158,2.4605303126969478,8.0,0.625,7.275762294301858,9.0,0.4444444444444444,3.3700136627065245,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 2.290583514208926, ""min_stop_pct"": 0.004344542805169285, ""max_hold"": 576, ""cooldown"": 19, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 20.803751455882995, ""adx_range_max"": 20.41778991154277, ""rsi_long_min"": 39.75871284207979, ""rsi_long_max"": 71.11342189455647, ""volz_break"": 0.04630035893423362, ""body_min"": 0.6780419757960799, ""close_loc_min"": 0.6574005077532525, ""eff_min"": 0.42513290847394003, ""atr_rank_min"": 0.2797676892659594, ""squeeze_rank_max"": 0.3897539752756368, ""vwap_dev_entry"": 0.5986625189004863, ""pull_idx"": 6, ""don_idx"": 0, ""trail_trigger"": 2.3461330665279867, ""trail_lock"": 2.151487930121516}"
75,38.14090861852938,False,趋势回踩+震荡反转,双向,23.0,0.5217391304347826,1.5417178637713482,26.0,0.4230769230769231,1.513716021686398,10.499057181872226,3.6446941019394368,11.0,0.5454545454545454,3.230226868388678,12.0,0.5,5.276558828343246,"{""family_mask"": 5, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 2.598371850034251, ""min_stop_pct"": 0.0030127469397678527, ""max_hold"": 216, ""cooldown"": 35, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 19.22586715917676, ""adx_range_max"": 16.09835210926335, ""rsi_long_min"": 46.85984049093648, ""rsi_long_max"": 69.02912899063887, ""volz_break"": 0.8785135764693959, ""body_min"": 0.41938948253751085, ""close_loc_min"": 0.6486229238476657, ""eff_min"": 0.5250710276701049, ""atr_rank_min"": 0.19968658727436023, ""squeeze_rank_max"": 0.4951696128140673, ""vwap_dev_entry"": 0.9201329389864221, ""pull_idx"": 7, ""don_idx"": 0, ""trail_trigger"": 2.0617433019087157, ""trail_lock"": 1.7682075689853585}"
76,38.006499169619005,False,趋势回踩+压缩突破,双向,15.0,0.5333333333333333,1.9996040050677533,23.0,0.30434782608695654,1.7205164662271872,4.329380928968095,1.812788434696489,7.0,0.42857142857142855,0.724960280284799,8.0,0.625,8.18201546280543,"{""family_mask"": 3, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 1.0597796980066065, ""min_stop_pct"": 0.006303485974207334, ""max_hold"": 288, ""cooldown"": 28, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 17.458926077253036, ""adx_range_max"": 23.01757274885481, ""rsi_long_min"": 44.41483150495575, ""rsi_long_max"": 67.13631938305389, ""volz_break"": 0.3930327170304568, ""body_min"": 0.515598955242944, ""close_loc_min"": 0.7872384544143503, ""eff_min"": 0.301289692250635, ""atr_rank_min"": 0.7171825659050419, ""squeeze_rank_max"": 0.5309269640653017, ""vwap_dev_entry"": 2.2010275207412633, ""pull_idx"": 1, ""don_idx"": 0, ""trail_trigger"": 2.0910253157173626, ""trail_lock"": 2.0071811250309755}"
77,35.602545998309736,False,趋势回踩,双向,17.0,0.5294117647058824,1.6123629190707172,14.0,0.2857142857142857,1.3080705531269172,2.203496696063315,2.508004986344446,7.0,0.5714285714285714,4.158315950149674,10.0,0.5,4.004144092126156,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 1.787592760148649, ""min_stop_pct"": 0.003955538904078821, ""max_hold"": 144, ""cooldown"": 4, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""adx_trend_min"": 30.113419695935907, ""adx_range_max"": 16.20134149922919, ""rsi_long_min"": 53.4865715927931, ""rsi_long_max"": 75.60373273430436, ""volz_break"": 0.5861783708949109, ""body_min"": 0.564093819108595, ""close_loc_min"": 0.7963479947158378, ""eff_min"": 0.20419273303711902, ""atr_rank_min"": 0.3493705440261907, ""squeeze_rank_max"": 0.4696440396929603, ""vwap_dev_entry"": 1.8027281722083286, ""pull_idx"": 3, ""don_idx"": 0, ""trail_trigger"": 1.93084467915004, ""trail_lock"": 1.8668130413743047}"
78,35.11570660542007,False,趋势回踩,双向,17.0,0.5294117647058824,1.9338932216185991,24.0,0.2916666666666667,1.70429950216918,4.346936538575496,3.7318466935185697,7.0,0.42857142857142855,3.244131721105743,10.0,0.6,7.0799863106472785,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 2.4796936615348786, ""min_stop_pct"": 0.0036232342087621624, ""max_hold"": 216, ""cooldown"": 11, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 31.634653508620072, ""adx_range_max"": 22.133765251735237, ""rsi_long_min"": 40.5110144569901, ""rsi_long_max"": 71.31035079608894, ""volz_break"": 0.01410910385044506, ""body_min"": 0.2714872033700706, ""close_loc_min"": 0.7395785437462453, ""eff_min"": 0.25448129399644526, ""atr_rank_min"": 0.73407811794686, ""squeeze_rank_max"": 0.15844431594217975, ""vwap_dev_entry"": 2.049392339330393, ""pull_idx"": 8, ""don_idx"": 0, ""trail_trigger"": 2.246281535216872, ""trail_lock"": 1.9120415629741774}"
