rank,score,qualified,may_trades,may_win_rate,may_ratio,june_trades,june_win_rate,june_ratio,net_R,max_drawdown_R,config
91,10.815795671920569,False,21.0,0.5714285714285714,1.3295055144567762,27.0,0.2962962962962963,1.4499838643688077,-0.0956361567321884,11.88524395291291,"{""direction"": 0, ""trigger"": 3, ""rr"": 2.0, ""sl_atr"": 1.8482191310449778, ""min_stop_pct"": 0.0033702492089848703, ""max_hold"": 192, ""cooldown"": 13, ""session_start"": 4, ""session_end"": 16, ""weekday_mask"": 31, ""adx_min"": 22.825766379150927, ""rsi_long_min"": 34.73630763543249, ""rsi_long_max"": 62.868953196339525, ""volz_min"": -0.7297025411101592, ""body_min"": 0.5776540836971098, ""close_loc_min"": 0.6555689962240385, ""ret3_min"": -0.001024279703487536, ""bb_min"": 0.2375740931836719, ""bb_max"": 0.9419261871522651, ""pull_idx"": 1, ""don_idx"": 0, ""score_need"": 2, ""weights"": [2, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 2, 1, 0, 1, 0]}"
92,10.689711241291747,False,23.0,0.6086956521739131,1.1498725628942827,19.0,0.3684210526315789,1.1737059579646276,2.537466448424266,7.673433521636219,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 1.7357830616922478, ""min_stop_pct"": 0.003820222934572277, ""max_hold"": 72, ""cooldown"": 8, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_min"": 27.501208650090863, ""rsi_long_min"": 36.62687332955011, ""rsi_long_max"": 62.94513290042088, ""volz_min"": -0.9440517761201674, ""body_min"": 0.11029764516895109, ""close_loc_min"": 0.7104899255115497, ""ret3_min"": 0.001323343521578521, ""bb_min"": 0.11715414996308704, ""bb_max"": 0.9491706626208829, ""pull_idx"": 8, ""don_idx"": 1, ""score_need"": 3, ""weights"": [0, 0, 1, 0, 1, 1, 1, 1, 2, 0, 1, 1, 1, 2, 2, 1]}"
93,7.656295370466339,False,20.0,0.55,1.4349579045641225,24.0,0.4166666666666667,1.27363151298999,6.446809723003515,7.964381903249469,"{""direction"": 2, ""trigger"": 3, ""rr"": 2.0, ""sl_atr"": 1.917552500538989, ""min_stop_pct"": 0.003099995506572321, ""max_hold"": 96, ""cooldown"": 10, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 22.138050483122388, ""rsi_long_min"": 32.68238222501767, ""rsi_long_max"": 67.1445598126317, ""volz_min"": -0.9012373864260368, ""body_min"": 0.28390858981521816, ""close_loc_min"": 0.7950804675246308, ""ret3_min"": -0.0012646621212249042, ""bb_min"": 0.2622346999584574, ""bb_max"": 1.1742512901101838, ""pull_idx"": 5, ""don_idx"": 1, ""score_need"": 3, ""weights"": [1, 1, 2, 0, 1, 1, 1, 1, 0, 0, 1, 0, 2, 1, 1, 0]}"
94,3.9250807011406152,False,26.0,0.6153846153846154,1.100942195165292,26.0,0.34615384615384615,1.0488371033961066,-1.8019349620859217,12.973234192397745,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.5, ""sl_atr"": 1.084108837667109, ""min_stop_pct"": 0.004470299066485803, ""max_hold"": 72, ""cooldown"": 5, ""session_start"": 10, ""session_end"": 22, ""weekday_mask"": 127, ""adx_min"": 13.987734997954863, ""rsi_long_min"": 36.906850373192, ""rsi_long_max"": 71.60476300395797, ""volz_min"": -0.8925094477648072, ""body_min"": 0.5427792457327624, ""close_loc_min"": 0.7633971838856112, ""ret3_min"": 0.0004362004616797451, ""bb_min"": 0.4277337871707897, ""bb_max"": 0.8232467788902543, ""pull_idx"": 6, ""don_idx"": 0, ""score_need"": 4, ""weights"": [0, 0, 1, 2, 1, 1, 2, 1, 2, 0, 1, 0, 0, 1, 1, 1]}"
95,2.7831360938247087,False,20.0,0.6,1.20739152596094,23.0,0.30434782608695654,1.2293666763458164,-1.0220098812736047,11.713633336177105,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.75, ""sl_atr"": 1.3020267549627147, ""min_stop_pct"": 0.004077331274367966, ""max_hold"": 144, ""cooldown"": 29, ""session_start"": 6, ""session_end"": 19, ""weekday_mask"": 31, ""adx_min"": 8.609927459269331, ""rsi_long_min"": 40.34476271406792, ""rsi_long_max"": 69.5524913681221, ""volz_min"": 0.9762219531658152, ""body_min"": 0.5550503685475042, ""close_loc_min"": 0.5992633191919272, ""ret3_min"": -0.0011320170163735869, ""bb_min"": 0.2741153876033296, ""bb_max"": 1.2202908758549673, ""pull_idx"": 1, ""don_idx"": 1, ""score_need"": 3, ""weights"": [1, 2, 1, 1, 0, 2, 0, 1, 1, 2, 0, 0, 1, 0, 1, 0]}"
96,1.7185796228130243,False,25.0,0.52,1.5277293569193058,20.0,0.45,1.2776589686342879,9.241626610613274,12.716163320073482,"{""direction"": 0, ""trigger"": 3, ""rr"": 2.0, ""sl_atr"": 1.0944013788332039, ""min_stop_pct"": 0.003917809312404435, ""max_hold"": 96, ""cooldown"": 11, ""session_start"": 6, ""session_end"": 17, ""weekday_mask"": 127, ""adx_min"": 23.203466070031453, ""rsi_long_min"": 43.902287406664854, ""rsi_long_max"": 61.41878809260533, ""volz_min"": 0.5456965332289268, ""body_min"": 0.10027877406782063, ""close_loc_min"": 0.6147958970022558, ""ret3_min"": 0.0021056899456868058, ""bb_min"": 0.12454080670988917, ""bb_max"": 0.5761157860897917, ""pull_idx"": 0, ""don_idx"": 0, ""score_need"": 3, ""weights"": [0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1]}"
97,-1.3120022408839702,False,25.0,0.6,1.1375534581162554,31.0,0.45161290322580644,1.2546987951843327,9.822303928196224,8.051844834624301,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.75, ""sl_atr"": 1.8830674855386644, ""min_stop_pct"": 0.003379232473385365, ""max_hold"": 192, ""cooldown"": 13, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 12.25104735718948, ""rsi_long_min"": 33.35517565457985, ""rsi_long_max"": 66.43320997612182, ""volz_min"": 0.07985899145092623, ""body_min"": 0.27010906096043585, ""close_loc_min"": 0.7487001590356248, ""ret3_min"": -0.001474569042414826, ""bb_min"": 0.19943298893179018, ""bb_max"": 0.9295009403215707, ""pull_idx"": 1, ""don_idx"": 0, ""score_need"": 2, ""weights"": [1, 1, 1, 0, 0, 0, 0, 2, 2, 1, 1, 1, 1, 0, 1, 1]}"
98,-1.6489752669314157,False,23.0,0.6521739130434783,0.9376392481857548,24.0,0.4166666666666667,1.0450279423203424,3.102097428991109,7.688561739074729,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 1.9749113564475431, ""min_stop_pct"": 0.0023303732019289763, ""max_hold"": 72, ""cooldown"": 22, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_min"": 20.497675811589612, ""rsi_long_min"": 50.520367675657354, ""rsi_long_max"": 63.96740705207496, ""volz_min"": -0.5310275355209465, ""body_min"": 0.1786774556222558, ""close_loc_min"": 0.7017853465024814, ""ret3_min"": -0.00019502980656760198, ""bb_min"": 0.2495277503385413, ""bb_max"": 0.6523958460127262, ""pull_idx"": 4, ""don_idx"": 0, ""score_need"": 4, ""weights"": [1, 0, 1, 1, 2, 0, 0, 1, 0, 0, 2, 2, 2, 2, 0, 2]}"
99,-3.721201376607013,False,21.0,0.6190476190476191,1.1173906902382482,28.0,0.10714285714285714,1.1992734152870184,-17.66270463321478,25.000094041952988,"{""direction"": 1, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 1.2423030205056191, ""min_stop_pct"": 0.004745697214799371, ""max_hold"": 72, ""cooldown"": 21, ""session_start"": 6, ""session_end"": 18, ""weekday_mask"": 127, ""adx_min"": 23.179218828298257, ""rsi_long_min"": 43.67571415120877, ""rsi_long_max"": 63.02316463805414, ""volz_min"": -0.24655897697366036, ""body_min"": 0.48852788462213825, ""close_loc_min"": 0.5207366919041865, ""ret3_min"": 0.002896045422131413, ""bb_min"": 0.4377797928047428, ""bb_max"": 1.2358805799373174, ""pull_idx"": 4, ""don_idx"": 0, ""score_need"": 4, ""weights"": [1, 1, 2, 2, 0, 1, 2, 2, 2, 2, 1, 1, 0, 1, 1, 1]}"
100,-5.794103497167441,False,28.0,0.6071428571428571,1.1299258642984624,27.0,0.4444444444444444,1.1101040800978492,7.3945517054986425,6.161162406552932,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 0.9122998723677957, ""min_stop_pct"": 0.0043180090808784734, ""max_hold"": 144, ""cooldown"": 10, ""session_start"": 9, ""session_end"": 24, ""weekday_mask"": 127, ""adx_min"": 27.237362751800962, ""rsi_long_min"": 32.678070262543486, ""rsi_long_max"": 71.05041164506119, ""volz_min"": -0.41048187862465757, ""body_min"": 0.4302595560160646, ""close_loc_min"": 0.48066121278484164, ""ret3_min"": 0.0006524464137150645, ""bb_min"": 0.24285835770292385, ""bb_max"": 0.5973163088610045, ""pull_idx"": 4, ""don_idx"": 1, ""score_need"": 4, ""weights"": [0, 0, 2, 0, 0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 2, 1]}"
