rank,score_train_only,diagnostic_qualified,family,direction,may_trades,may_win_rate,may_ratio,june_trades,june_win_rate,june_ratio,total_net_R,may_max_drawdown_R,first_half_trades,first_half_win_rate,first_half_ratio,first_half_net_R,second_half_trades,second_half_win_rate,second_half_ratio,second_half_net_R,config
125,135.82989481020184,False,三结构组合,双向,15.0,0.6,1.4953933867562998,27.0,0.37037037037037035,1.5724410136641433,7.4942530478574,2.425467173558638,5.0,0.4,1.5719354737435816,0.17437319118645922,10.0,0.7,1.4733643454035446,8.866872213657794,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 0.8214044531592872, ""min_stop_pct"": 0.004724678982341492, ""max_hold"": 432, ""cooldown"": 7, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 25.530157756607487, ""rsi_long_min"": 50.75651180054618, ""rsi_long_max"": 73.79449250247929, ""relvol_min"": 1.112371998003843, ""body_min"": 0.41818844197259697, ""close_loc_min"": 0.6484936522807421, ""wick_min"": 0.6232843473233991, ""eff_min"": 0.3141791557885575, ""chop_max"": 63.473114055618744, ""atr_rank_min"": 0.12241706660748349, ""vwap_dev_max"": 2.0690209524682546, ""pull_idx"": 1, ""sweep_idx"": 0, ""retest_idx"": 5, ""trail_trigger"": 1.9764945246553776, ""trail_lock"": 1.8368757267832128}"
126,129.8272185799425,False,三结构组合,双向,16.0,0.5625,1.3549493968377992,13.0,0.3076923076923077,1.3635224594182207,2.036736289983688,3.7078752942384208,6.0,0.6666666666666666,1.362628035234832,4.264499150646399,10.0,0.5,1.3487572090108721,2.1548808232947305,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 0.8306344423116793, ""min_stop_pct"": 0.004258635250130684, ""max_hold"": 288, ""cooldown"": 30, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 1, ""adx_min"": 32.739257836030944, ""rsi_long_min"": 54.659151599174876, ""rsi_long_max"": 69.09731240753366, ""relvol_min"": 0.8442578676700643, ""body_min"": 0.48172768006226324, ""close_loc_min"": 0.8244195034313923, ""wick_min"": 0.3512176041071038, ""eff_min"": 0.2767557057022813, ""chop_max"": 53.162958059542845, ""atr_rank_min"": 0.31976379277759964, ""vwap_dev_max"": 2.366269362881211, ""pull_idx"": 5, ""sweep_idx"": 2, ""retest_idx"": 7, ""trail_trigger"": 1.8952291188820698, ""trail_lock"": 1.8265093498986742}"
127,124.8151769516157,False,扫单反转+突破回踩,双向,16.0,0.625,1.371507450318874,10.0,0.2,1.0709309577415045,3.2132999917928897,5.529347412037501,7.0,0.42857142857142855,1.883209696800332,2.28034308545763,9.0,0.7777777777777778,1.1684826584469787,8.272221192665375,"{""family_mask"": 6, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 1.7540442368919276, ""min_stop_pct"": 0.0025297868855233565, ""max_hold"": 432, ""cooldown"": 58, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 2, ""adx_min"": 18.391356994475178, ""rsi_long_min"": 51.19698332471422, ""rsi_long_max"": 68.94555708681408, ""relvol_min"": 1.2707579719396258, ""body_min"": 0.4794683495343311, ""close_loc_min"": 0.5937141565784642, ""wick_min"": 0.6369222144874468, ""eff_min"": 0.30619421929914503, ""chop_max"": 48.076742914294705, ""atr_rank_min"": 0.6515016785606582, ""vwap_dev_max"": 2.6101285733898667, ""pull_idx"": 6, ""sweep_idx"": 0, ""retest_idx"": 1, ""trail_trigger"": 2.023963822634493, ""trail_lock"": 1.5148956278284644}"
128,111.275176020765,False,三结构组合,双向,16.0,0.5625,1.682029348491568,21.0,0.23809523809523808,1.5921907668929671,0.2763321235436267,3.2000449081376376,7.0,0.42857142857142855,1.3941271463073648,0.22392124349724396,9.0,0.6666666666666666,1.8257078743395316,9.769509071224384,"{""family_mask"": 7, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 1.3620844065793136, ""min_stop_pct"": 0.004396539972681334, ""max_hold"": 216, ""cooldown"": 30, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 30.964308386290607, ""rsi_long_min"": 43.537799452451885, ""rsi_long_max"": 73.21424089607817, ""relvol_min"": 1.5231044180847837, ""body_min"": 0.2528893081649822, ""close_loc_min"": 0.6752066904155927, ""wick_min"": 0.4980080908375035, ""eff_min"": 0.19676515424042695, ""chop_max"": 59.80130496254215, ""atr_rank_min"": 0.20355567179682735, ""vwap_dev_max"": 2.9924014001849244, ""pull_idx"": 7, ""sweep_idx"": 0, ""retest_idx"": 12, ""trail_trigger"": 2.0866766334812183, ""trail_lock"": 1.9399931689134169}"
129,109.6364468325628,False,扫单反转+突破回踩,双向,18.0,0.6111111111111112,1.3275216399603451,24.0,0.2916666666666667,1.533412891364731,2.4017486430430894,4.033141039896151,9.0,0.4444444444444444,1.2636850757265266,0.07362094665288366,9.0,0.7777777777777778,1.451477892085203,9.852654162479418,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 2.263185910495541, ""min_stop_pct"": 0.002628312035111417, ""max_hold"": 216, ""cooldown"": 55, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 25.48269496675217, ""rsi_long_min"": 42.70520692728006, ""rsi_long_max"": 72.57293534788016, ""relvol_min"": 1.3069921386156678, ""body_min"": 0.3741834041097823, ""close_loc_min"": 0.8220525218266914, ""wick_min"": 0.4017737058411877, ""eff_min"": 0.22019255238797658, ""chop_max"": 63.17402140683082, ""atr_rank_min"": 0.47964549616528485, ""vwap_dev_max"": 2.219321514400661, ""pull_idx"": 4, ""sweep_idx"": 0, ""retest_idx"": 14, ""trail_trigger"": 1.882752565607084, ""trail_lock"": 1.7152940363571503}"
130,106.00887159726591,False,扫单反转+突破回踩,双向,18.0,0.5,1.6099576380650824,23.0,0.391304347826087,1.452844017309417,5.6837819883499225,3.6483007730763015,8.0,0.5,1.539111052443942,2.6821927389563127,10.0,0.5,1.6674020811097872,4.095153688309996,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 2.323990528784271, ""min_stop_pct"": 0.0041118263774708825, ""max_hold"": 432, ""cooldown"": 18, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 0, ""adx_min"": 24.962409573652693, ""rsi_long_min"": 52.08367317041734, ""rsi_long_max"": 73.92441187625901, ""relvol_min"": 1.4666298172662888, ""body_min"": 0.5379667804193383, ""close_loc_min"": 0.7679294189838489, ""wick_min"": 0.4900310921093009, ""eff_min"": 0.18484703751775555, ""chop_max"": 52.02445915400352, ""atr_rank_min"": 0.16184302688719288, ""vwap_dev_max"": 2.7556981480758553, ""pull_idx"": 1, ""sweep_idx"": 1, ""retest_idx"": 13, ""trail_trigger"": 1.977882330609272, ""trail_lock"": 1.5170622742430695}"
131,102.83974124748886,False,扫单反转+突破回踩,双向,18.0,0.6111111111111112,1.4319850822744504,21.0,0.42857142857142855,1.3863276876685704,10.484509770683728,2.2722391572452088,5.0,0.4,1.6492689980664805,0.33912006237510517,13.0,0.6923076923076923,1.3835518878591104,9.604596506842533,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.7000726208348529, ""min_stop_pct"": 0.007365524806564692, ""max_hold"": 288, ""cooldown"": 56, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 24.163851002681056, ""rsi_long_min"": 42.0269409325807, ""rsi_long_max"": 63.73016525103265, ""relvol_min"": 0.7839559611181381, ""body_min"": 0.3449477250478843, ""close_loc_min"": 0.6186425388103683, ""wick_min"": 0.6565912991457576, ""eff_min"": 0.2208235430737891, ""chop_max"": 54.56550898399021, ""atr_rank_min"": 0.13532922229298583, ""vwap_dev_max"": 2.673690103102599, ""pull_idx"": 8, ""sweep_idx"": 1, ""retest_idx"": 7, ""trail_trigger"": 1.7455485946004794, ""trail_lock"": 1.621142798896661}"
132,102.63498558999714,False,扫单反转+突破回踩,双向,23.0,0.5217391304347826,1.4350249120282466,27.0,0.37037037037037035,1.3812048599193338,4.1127444683286924,3.9568487439823787,8.0,0.5,1.345213766249697,1.8211618034012627,15.0,0.5333333333333333,1.4815277096735202,6.307945342919738,"{""family_mask"": 6, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 1.6794523022932597, ""min_stop_pct"": 0.0031413986222616347, ""max_hold"": 288, ""cooldown"": 31, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 2, ""adx_min"": 18.806904182875556, ""rsi_long_min"": 48.88575254109269, ""rsi_long_max"": 70.2193795995645, ""relvol_min"": 0.7525641258149598, ""body_min"": 0.43971994695963657, ""close_loc_min"": 0.739345343276186, ""wick_min"": 0.6143728123963895, ""eff_min"": 0.39108525765459035, ""chop_max"": 64.03673137522644, ""atr_rank_min"": 0.5439287370451308, ""vwap_dev_max"": 2.954376768389032, ""pull_idx"": 5, ""sweep_idx"": 0, ""retest_idx"": 14, ""trail_trigger"": 2.0293897330436397, ""trail_lock"": 1.7914236099339305}"
133,102.59441317161605,False,三结构组合,双向,18.0,0.5,1.6085409277577358,18.0,0.4444444444444444,1.733547518689087,11.715339682373482,3.942775556141158,8.0,0.5,1.7386780219961273,3.883006490956194,10.0,0.5,1.5010390505568167,3.1883762986808666,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 1.983482449159179, ""min_stop_pct"": 0.0031882666796466583, ""max_hold"": 216, ""cooldown"": 54, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 21.954154794352505, ""rsi_long_min"": 44.925225694900405, ""rsi_long_max"": 65.31812940140078, ""relvol_min"": 1.293337898587205, ""body_min"": 0.4903710406823502, ""close_loc_min"": 0.6318176780377698, ""wick_min"": 0.5442477615964224, ""eff_min"": 0.2591286976665302, ""chop_max"": 47.77005610417002, ""atr_rank_min"": 0.11681505527012923, ""vwap_dev_max"": 2.857027041216345, ""pull_idx"": 2, ""sweep_idx"": 0, ""retest_idx"": 13, ""trail_trigger"": 2.4442142967083282, ""trail_lock"": 1.6398307768689104}"
134,102.38274921197188,False,三结构组合,双向,17.0,0.5294117647058824,1.4327009043744716,18.0,0.3333333333333333,1.2300521823364472,0.6623969050000345,4.053641892055957,8.0,0.5,1.467343375952345,2.5257153020467724,9.0,0.5555555555555556,1.4055391460792297,4.071271640235593,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 1.518306751433128, ""min_stop_pct"": 0.0028531674371844095, ""max_hold"": 432, ""cooldown"": 39, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 2, ""adx_min"": 16.97849631570943, ""rsi_long_min"": 53.365497962126014, ""rsi_long_max"": 67.93119952808621, ""relvol_min"": 1.3575982961840298, ""body_min"": 0.5445804423890562, ""close_loc_min"": 0.6622282388512089, ""wick_min"": 0.579148401533051, ""eff_min"": 0.35506615195846875, ""chop_max"": 64.8900649933547, ""atr_rank_min"": 0.4165100807434188, ""vwap_dev_max"": 2.5313051078571, ""pull_idx"": 3, ""sweep_idx"": 0, ""retest_idx"": 4, ""trail_trigger"": 2.007017958803486, ""trail_lock"": 1.8687022981976642}"
135,101.70361435636181,False,三结构组合,双向,16.0,0.5625,1.3419329632906616,19.0,0.21052631578947367,1.3943674893269287,-5.2514906911033,2.4414464475471114,6.0,0.5,1.2856660927457164,1.046013361912298,10.0,0.6,1.3699838825205153,5.1525572290578445,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 1.215623081255258, ""min_stop_pct"": 0.00454178961299142, ""max_hold"": 432, ""cooldown"": 15, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 2, ""adx_min"": 15.762113246298801, ""rsi_long_min"": 46.13200551996948, ""rsi_long_max"": 73.67874779361128, ""relvol_min"": 0.777659246060985, ""body_min"": 0.3376683934181607, ""close_loc_min"": 0.6166638734633414, ""wick_min"": 0.5103720690763374, ""eff_min"": 0.4052293029917682, ""chop_max"": 49.47517594998734, ""atr_rank_min"": 0.5794244529392547, ""vwap_dev_max"": 2.5206502346427997, ""pull_idx"": 7, ""sweep_idx"": 1, ""retest_idx"": 4, ""trail_trigger"": 1.9532118356319728, ""trail_lock"": 1.58516025263247}"
136,100.58349776878589,False,扫单反转+突破回踩,双向,17.0,0.5294117647058824,1.4313851832723272,28.0,0.39285714285714285,1.4004312411318967,4.056948689811136,2.439105121447059,8.0,0.5,1.4498237044584432,2.193335564066055,9.0,0.5555555555555556,1.41660389053724,3.759084761467319,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 2.1500948137085274, ""min_stop_pct"": 0.004577593369610071, ""max_hold"": 288, ""cooldown"": 15, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 19.677338930959372, ""rsi_long_min"": 46.217666497249866, ""rsi_long_max"": 67.52867544479264, ""relvol_min"": 1.2447349802044054, ""body_min"": 0.3810393084867722, ""close_loc_min"": 0.688137524514096, ""wick_min"": 0.43090112283118087, ""eff_min"": 0.29853302055898595, ""chop_max"": 64.8561255971384, ""atr_rank_min"": 0.45048548155141743, ""vwap_dev_max"": 2.3002585770496093, ""pull_idx"": 5, ""sweep_idx"": 2, ""retest_idx"": 7, ""trail_trigger"": 1.9661078436587887, ""trail_lock"": 1.781629813627557}"
137,100.3869111577867,False,扫单反转+突破回踩,双向,16.0,0.5625,1.6234456470975698,27.0,0.2962962962962963,1.4388291434236216,0.6797496446014426,3.945115399456798,7.0,0.42857142857142855,1.4063842179241457,0.2881756977127332,9.0,0.6666666666666666,1.7366693153604278,9.690909668813458,"{""family_mask"": 6, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 1.7105042394064474, ""min_stop_pct"": 0.003180377590188954, ""max_hold"": 432, ""cooldown"": 13, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""htf_mode"": 2, ""adx_min"": 15.544627582923287, ""rsi_long_min"": 49.449395897138764, ""rsi_long_max"": 73.13212315455253, ""relvol_min"": 1.1488592055184728, ""body_min"": 0.38017778734966723, ""close_loc_min"": 0.644118084670207, ""wick_min"": 0.4974292106949443, ""eff_min"": 0.31494739035387675, ""chop_max"": 58.937148488157774, ""atr_rank_min"": 0.16148918527400266, ""vwap_dev_max"": 2.865769690071849, ""pull_idx"": 3, ""sweep_idx"": 0, ""retest_idx"": 1, ""trail_trigger"": 2.126654703533851, ""trail_lock"": 1.7469260456957514}"
138,96.71774688483521,False,扫单反转+突破回踩,双向,17.0,0.5294117647058824,1.4296124246197217,18.0,0.2777777777777778,1.5461190940958929,-0.06733394561336814,3.94569401045461,8.0,0.5,1.4554234768351277,2.3962569685296806,9.0,0.5555555555555556,1.4102748387109751,3.9712054633585825,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.9324898108206336, ""min_stop_pct"": 0.0031784454982440864, ""max_hold"": 216, ""cooldown"": 54, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 2, ""adx_min"": 22.872462486051923, ""rsi_long_min"": 44.26571694218616, ""rsi_long_max"": 66.62701190348488, ""relvol_min"": 1.1810653596703824, ""body_min"": 0.5141658223617078, ""close_loc_min"": 0.6533903269319856, ""wick_min"": 0.29697685852434175, ""eff_min"": 0.23105142735549028, ""chop_max"": 64.50536952764753, ""atr_rank_min"": 0.43757990652875145, ""vwap_dev_max"": 2.285698480690333, ""pull_idx"": 1, ""sweep_idx"": 2, ""retest_idx"": 8, ""trail_trigger"": 2.1064001152779195, ""trail_lock"": 1.7215031965240954}"
139,96.38904434528109,False,三结构组合,双向,16.0,0.5,1.689349179147684,18.0,0.4444444444444444,1.3305928004751455,7.733616922069093,3.4053490308515633,6.0,0.5,1.4376209278164573,1.6553490875621044,10.0,0.5,1.8403254738504013,5.299833629470858,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 1.9107830141693907, ""min_stop_pct"": 0.003840351836268875, ""max_hold"": 216, ""cooldown"": 55, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 2, ""adx_min"": 25.649922932754237, ""rsi_long_min"": 42.38250847856538, ""rsi_long_max"": 68.49642320680799, ""relvol_min"": 1.5528982023515434, ""body_min"": 0.510357345901161, ""close_loc_min"": 0.6939746536736022, ""wick_min"": 0.5323471757354429, ""eff_min"": 0.17968685991536906, ""chop_max"": 51.332600538484904, ""atr_rank_min"": 0.2767076550888239, ""vwap_dev_max"": 2.9388412334725675, ""pull_idx"": 2, ""sweep_idx"": 0, ""retest_idx"": 15, ""trail_trigger"": 1.9765478975706237, ""trail_lock"": 1.7112303823543318}"
140,93.9282791714158,False,三结构组合,双向,16.0,0.5625,1.3375613954641692,16.0,0.25,1.3154810128263554,-1.7107391409822499,2.4464389817303758,6.0,0.5,1.4448001815588691,1.6320406267717682,10.0,0.6,1.2846677199359149,4.5112657952551904,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 2.189389481834019, ""min_stop_pct"": 0.0044909696015847855, ""max_hold"": 288, ""cooldown"": 43, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 1, ""adx_min"": 17.82741264350051, ""rsi_long_min"": 44.481848431307796, ""rsi_long_max"": 72.77353604012453, ""relvol_min"": 1.1057696828848844, ""body_min"": 0.3340154616022314, ""close_loc_min"": 0.7770683834712135, ""wick_min"": 0.5151728840603136, ""eff_min"": 0.3360548312567165, ""chop_max"": 54.454864245116774, ""atr_rank_min"": 0.3293195201202512, ""vwap_dev_max"": 2.77591208454878, ""pull_idx"": 6, ""sweep_idx"": 0, ""retest_idx"": 13, ""trail_trigger"": 1.7276055297937531, ""trail_lock"": 1.571633261072921}"
141,93.5339081126813,False,扫单反转+突破回踩,双向,16.0,0.5625,1.2496066455335555,15.0,0.3333333333333333,1.2886334934959882,0.9793419807764618,3.62162165831752,7.0,0.5714285714285714,1.134567311882429,1.8569984400563435,9.0,0.5555555555555556,1.3416325184107674,3.269618246589349,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 2.126529470057436, ""min_stop_pct"": 0.004842141603034037, ""max_hold"": 216, ""cooldown"": 57, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 30.651287809608064, ""rsi_long_min"": 52.41264099791184, ""rsi_long_max"": 72.59532354167487, ""relvol_min"": 1.7534705785387017, ""body_min"": 0.27050726842928347, ""close_loc_min"": 0.8209805874999803, ""wick_min"": 0.382084131550244, ""eff_min"": 0.22672789286298084, ""chop_max"": 47.49056566586383, ""atr_rank_min"": 0.5387291651123581, ""vwap_dev_max"": 2.5524386897149225, ""pull_idx"": 6, ""sweep_idx"": 2, ""retest_idx"": 7, ""trail_trigger"": 1.7135632626664161, ""trail_lock"": 1.5770726177363943}"
142,93.48748177224752,False,扫单反转+突破回踩,双向,15.0,0.5333333333333333,1.426830471252937,20.0,0.2,1.6722420071139377,-5.821962617637411,3.1521859952526,6.0,0.5,1.4013388445434167,1.456713802489927,9.0,0.5555555555555556,1.4420738271834668,3.885614549471784,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.2848679989937977, ""min_stop_pct"": 0.004772627600084428, ""max_hold"": 288, ""cooldown"": 44, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 32.000286049053415, ""rsi_long_min"": 43.89215280314178, ""rsi_long_max"": 70.8516865149778, ""relvol_min"": 1.2877358765445337, ""body_min"": 0.3321664975686108, ""close_loc_min"": 0.8130386241628866, ""wick_min"": 0.6099664989320357, ""eff_min"": 0.24498017749864637, ""chop_max"": 56.287979534341105, ""atr_rank_min"": 0.4070011913077781, ""vwap_dev_max"": 2.6315117210062406, ""pull_idx"": 0, ""sweep_idx"": 0, ""retest_idx"": 8, ""trail_trigger"": 1.9196694034103128, ""trail_lock"": 1.6588405126706287}"
143,92.23865281697505,False,扫单反转+突破回踩,双向,20.0,0.5,1.5271961584984766,23.0,0.2608695652173913,1.2046914283635977,-5.686831463133538,3.6216486974438444,8.0,0.5,1.4634061766720665,2.2367100308412176,12.0,0.5,1.5761523117327891,3.623517549056274,"{""family_mask"": 6, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 2.0274486133627447, ""min_stop_pct"": 0.004850676092154498, ""max_hold"": 288, ""cooldown"": 52, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 33.01557028874107, ""rsi_long_min"": 44.25472974453619, ""rsi_long_max"": 66.47825326377601, ""relvol_min"": 0.802468376626729, ""body_min"": 0.3753456108013924, ""close_loc_min"": 0.8222177582072294, ""wick_min"": 0.3751182752252888, ""eff_min"": 0.26606690224179774, ""chop_max"": 60.03812192275416, ""atr_rank_min"": 0.4044340588193339, ""vwap_dev_max"": 2.4638833285397594, ""pull_idx"": 3, ""sweep_idx"": 1, ""retest_idx"": 6, ""trail_trigger"": 1.8192995208452953, ""trail_lock"": 1.6297847234480998}"
144,86.60096817880054,False,三结构组合,双向,16.0,0.5,1.6087546434635536,16.0,0.3125,1.6136399716877519,2.419366069348301,2.4788398765673847,8.0,0.5,1.509785924956841,2.5256967218557618,8.0,0.5,1.7076797964478252,3.5076913631360984,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 1.3736989715754704, ""min_stop_pct"": 0.00419696778349018, ""max_hold"": 288, ""cooldown"": 14, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""htf_mode"": 2, ""adx_min"": 29.688260415019222, ""rsi_long_min"": 47.365700094558626, ""rsi_long_max"": 68.78293067632812, ""relvol_min"": 0.755135646601384, ""body_min"": 0.6773871168947492, ""close_loc_min"": 0.5875434712707375, ""wick_min"": 0.3692823422511609, ""eff_min"": 0.2619750117614391, ""chop_max"": 65.09628094492462, ""atr_rank_min"": 0.7410245566162679, ""vwap_dev_max"": 2.817117442383303, ""pull_idx"": 8, ""sweep_idx"": 2, ""retest_idx"": 13, ""trail_trigger"": 2.0184725859119625, ""trail_lock"": 1.617774073352629}"
