lane,month,signal_i,exit_i,direction,policy_key,day,net_r,win,outcome_reason,reason,model_available,history_ready,base_probability,probability,online_percentile,rank_threshold,rank_pass,router,router_threshold,micro,meta_probability,meta_decision,meta_pass,expected_utility,brier_penalty,sample_uncertainty_penalty,total_penalty,utility,minimum_utility,utility_pass,cap_pass,selected,first_reject_stage,sample_uncertainty_changes_signal_selection,monthly_cap_enabled,cross_trade_cluster_dedup,allocation_rule,expert_id,expert,family,setup_group,rating_source_lane,rating_engine
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,129142,129150,1,e024946a7a7bbea6,2026-06-12,-1.2861122091092716,False,2,2,True,True,0.20311171775924194,0.5130982756757072,0.9246987951807228,0.8,True,0.8743831622120702,0.34,0.6211619600575826,0.46048625565072726,NEUTRAL,True,0.39184445643285776,0.04943199747899383,0.0,0.04943199747899383,0.3424124589538639,0.08,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,0,趋势回踩重新站稳多头,趋势回踩,趋势回踩,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,129489,129549,1,792c97e8b4c0b8eb,2026-06-13,1.7123886521641818,True,1,1,True,True,0.5373055775873001,0.41291435418199346,1.0,0.88,True,0.395365780891635,0.34,0.6823007995776467,0.4164130501199274,NEUTRAL,True,0.1630140580501923,0.048921026882849154,0.0,0.048921026882849154,0.11409303116734315,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,10,欧美时段顺势延续多头,时段延续,时段延续,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,129760,129822,1,792c97e8b4c0b8eb,2026-06-14,-1.2861014870593575,False,2,2,True,True,0.5652402223300012,0.41482196434037166,0.9344262295081968,0.88,True,0.6,0.34,0.7439292665892501,0.37667306973386483,NEUTRAL,True,0.1405342920095457,0.048921026882849154,0.0,0.048921026882849154,0.09161326512669654,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,10,欧美时段顺势延续多头,时段延续,时段延续,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,129983,130058,-1,16e8ea0e0b751d8b,2026-06-15,-0.18653217818858436,False,2,2,True,True,0.23093010490465068,0.5339557141270477,0.8055555555555556,0.8,True,0.5419810747139541,0.34,0.6889596410546042,0.5010963783907205,NEUTRAL,True,0.4705943736808562,0.0481769608378696,0.0,0.0481769608378696,0.4224174128429866,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,33,BTC强于ETH且主动卖盘空头,跨资产订单流,跨资产主动卖盘,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.9_FROZEN_EXTENDED_ORIGINAL
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,130022,130028,1,792c97e8b4c0b8eb,2026-06-15,-1.286082367442363,False,2,2,True,True,0.4822948559943415,0.4092016993772481,0.9808917197452229,0.88,True,0.4205235520960303,0.34,0.6119235266348244,0.4097848993752579,NEUTRAL,True,0.15127356499686084,0.048921026882849154,0.0,0.048921026882849154,0.10235253811401168,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,10,欧美时段顺势延续多头,时段延续,时段延续,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,130039,130043,1,e024946a7a7bbea6,2026-06-15,-1.2860845852220788,False,2,2,True,True,0.23781385925657733,0.48986795022596774,0.8602941176470589,0.8,True,0.8636416135106242,0.34,0.6960321516631147,0.46575375342904846,NEUTRAL,True,0.3493062908080612,0.04943199747899383,0.0,0.04943199747899383,0.29987429332906734,0.08,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,0,趋势回踩重新站稳多头,趋势回踩,趋势回踩,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,130253,130272,-1,16e8ea0e0b751d8b,2026-06-16,-0.1865281118808433,False,2,2,True,True,0.20845123892987477,0.5480694779588206,0.972972972972973,0.8,True,0.5352658914286823,0.34,0.6721408245279961,0.5021691161726299,NEUTRAL,True,0.49914936894575535,0.0481769608378696,0.0,0.0481769608378696,0.45097240810788575,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,33,BTC强于ETH且主动卖盘空头,跨资产订单流,跨资产主动卖盘,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.9_FROZEN_EXTENDED_ORIGINAL
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,130339,130348,1,e024946a7a7bbea6,2026-06-16,-0.18662457565904927,False,2,2,True,True,0.2363752605201994,0.49078192720652963,0.877030162412993,0.8,True,0.8548465800963114,0.34,0.7398054172242308,0.4708000258946828,NEUTRAL,True,0.3544487620593704,0.04943199747899383,0.0,0.04943199747899383,0.3050167645803766,0.08,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,0,趋势回踩重新站稳多头,趋势回踩,趋势回踩,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,130631,130634,-1,16e8ea0e0b751d8b,2026-06-17,-1.2870908376859242,False,2,2,True,True,0.18157450762511737,0.5663429934776263,0.9534883720930233,0.8,True,0.6379172073416707,0.34,0.7346177437051651,0.4976975602256252,NEUTRAL,True,0.5322657419795375,0.0481769608378696,0.0,0.0481769608378696,0.48408878114166787,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,33,BTC强于ETH且主动卖盘空头,跨资产订单流,跨资产主动卖盘,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.9_FROZEN_EXTENDED_ORIGINAL
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,131479,131525,1,e024946a7a7bbea6,2026-06-20,1.7123897130827075,True,1,1,True,True,0.2190865245456076,0.5020826310877414,0.9195402298850575,0.8,True,0.8802992759837344,0.34,0.6696660666053873,0.46474331678446174,NEUTRAL,True,0.3728347972616142,0.04943199747899383,0.0,0.04943199747899383,0.3234027997826204,0.08,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,0,趋势回踩重新站稳多头,趋势回踩,趋势回踩,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,131614,131633,1,e024946a7a7bbea6,2026-06-21,-1.2861043198010966,False,2,2,True,True,0.23734715298619144,0.49016403826302024,0.8296943231441049,0.8,True,0.8748107702482347,0.34,0.6240818356360813,0.45762748833307537,NEUTRAL,True,0.34452711260293356,0.04943199747899383,0.0,0.04943199747899383,0.2950951151239397,0.08,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,0,趋势回踩重新站稳多头,趋势回踩,趋势回踩,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,131957,131961,-1,16e8ea0e0b751d8b,2026-06-22,-1.2870923523862703,False,2,2,True,True,0.13572532285764927,0.6023577530109361,1.0,0.8,True,0.5218845329385906,0.34,0.7041200511462842,0.501854019006272,NEUTRAL,True,0.6060642715783803,0.0481769608378696,0.0,0.0481769608378696,0.5578873107405107,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,33,BTC强于ETH且主动卖盘空头,跨资产订单流,跨资产主动卖盘,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.9_FROZEN_EXTENDED_ORIGINAL
V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,131983,132000,1,792c97e8b4c0b8eb,2026-06-22,-1.2844400446528759,False,2,2,True,True,0.3963025681468276,0.40332839229947315,0.9093406593406593,0.88,True,0.4116292453222242,0.34,0.550980995878632,0.4101478258741596,NEUTRAL,True,0.13986951717950147,0.048921026882849154,0.0,0.048921026882849154,0.0909484902966523,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,10,欧美时段顺势延续多头,时段延续,时段延续,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,V9.6.1_REFERENCE
