month,signal_i,exit_i,day,net_r,win,probability,online_percentile,meta_probability,meta_decision,expected_utility,brier_penalty,utility,utility_pass,selected,allocation_rule,first_reject_stage,monthly_cap_enabled,cross_trade_cluster_dedup
2025-06,37839,37845,2025-06-05,1.830268411124264,True,0.1661949979827461,0.25925925925925924,0.16849040925723371,REJECT,-0.41336932870958065,0.037738018322949964,-0.45110734703253064,False,False,,ONLINE_RANK,False,False
2025-06,37937,37945,2025-06-05,-1.2102328383631702,False,0.22801208557909608,1.0,0.1677543656843319,REJECT,-0.2890238986405543,0.037738018322949964,-0.32676191696350426,False,False,,META_PROBABILITY,False,False
2025-06,37938,37945,2025-06-05,-1.2193521428688319,False,0.22742366573442385,0.9655172413793104,0.16644167801028706,REJECT,-0.2910958917927174,0.037738018322949964,-0.32883391011566737,False,False,,META_PROBABILITY,False,False
2025-06,39260,39271,2025-06-10,-1.271262435725339,False,0.18505997376079603,0.8,0.17374885000496734,REJECT,-0.37173126722229416,0.037738018322949964,-0.40946928554524414,False,False,,META_PROBABILITY,False,False
2025-06,39741,39747,2025-06-12,-1.2712723007044655,False,0.1876826357239759,0.8387096774193549,0.17475123402413606,REJECT,-0.36575996737028255,0.037738018322949964,-0.40349798569323253,False,False,,META_PROBABILITY,False,False
2025-06,39847,39855,2025-06-13,-0.11749607068943006,False,0.21940540234549208,0.9375,0.16869734664240427,REJECT,-0.30577048738835505,0.037738018322949964,-0.34350850571130503,False,False,,META_PROBABILITY,False,False
2025-06,39848,39855,2025-06-13,-0.1216288540795459,False,0.22013412967637597,0.9393939393939394,0.16972111999648476,REJECT,-0.3036096298272641,0.037738018322949964,-0.34134764815021407,False,False,,META_PROBABILITY,False,False
2025-06,39851,39855,2025-06-13,-0.1293377959722016,False,0.2135419678591319,0.8823529411764706,0.1712464260256313,REJECT,-0.31589584405584237,0.037738018322949964,-0.35363386237879235,False,False,,META_PROBABILITY,False,False
2025-06,39916,39960,2025-06-13,-0.17073422649574604,False,0.16715873673833542,0.2571428571428571,0.17158166135483632,REJECT,-0.409342088264539,0.037738018322949964,-0.447080106587489,False,False,,ONLINE_RANK,False,False
2025-06,40685,40689,2025-06-16,-1.2712786994412184,False,0.19677905924176617,0.8333333333333334,0.17909742918099258,REJECT,-0.3444638034382298,0.037738018322949964,-0.3822018217611798,False,False,,META_PROBABILITY,False,False
2025-06,40795,40815,2025-06-16,-1.2712729356414545,False,0.165138706112431,0.24324324324324326,0.17563049041265755,REJECT,-0.4106960175259318,0.037738018322949964,-0.4484340358488818,False,False,,ONLINE_RANK,False,False
2025-06,40797,40818,2025-06-16,-1.2712729111833063,False,0.16799947634862655,0.34210526315789475,0.1777135553172948,REJECT,-0.403516367017967,0.037738018322949964,-0.441254385340917,False,False,,ONLINE_RANK,False,False
2025-06,41785,41848,2025-06-20,1.830271222596088,True,0.1658003902483611,0.2564102564102564,0.17410565830126176,REJECT,-0.41038620931995656,0.037738018322949964,-0.44812422764290655,False,False,,ONLINE_RANK,False,False
2025-06,42212,42226,2025-06-21,-0.16344537885406285,False,0.2264958955476555,1.0,0.17244678189072632,REJECT,-0.28892706521911055,0.037738018322949964,-0.32666508354206053,False,False,,META_PROBABILITY,False,False
2025-06,42215,42226,2025-06-21,-0.17075164512592228,False,0.23842334305268317,1.0,0.16903452165863211,REJECT,-0.2671363767207363,0.037738018322949964,-0.3048743950436863,False,False,,META_PROBABILITY,False,False
2025-06,42233,42248,2025-06-22,-0.10070590116413027,False,0.18106932785331106,0.5238095238095238,0.16650075123994243,REJECT,-0.38466969055914674,0.037738018322949964,-0.4224077088820967,False,False,,ONLINE_RANK,False,False
2025-06,42418,42451,2025-06-22,1.8666648007087157,True,0.18586792588575085,0.6511627906976745,0.16750818885763089,REJECT,-0.37430063986487644,0.037738018322949964,-0.4120386581878264,False,False,,ONLINE_RANK,False,False
2025-06,42487,42500,2025-06-22,-1.2603376989318307,False,0.17965871810469938,0.4772727272727273,0.16649738219791743,REJECT,-0.38752071471820815,0.037738018322949964,-0.42525873304115813,False,False,,ONLINE_RANK,False,False
2025-06,42567,42646,2025-06-23,1.830249063978905,True,0.17946920997581564,0.4888888888888889,0.16770302000050227,REJECT,-0.3870918267140512,0.037738018322949964,-0.42482984503700116,False,False,,ONLINE_RANK,False,False
2025-06,42568,42646,2025-06-23,1.8302493299654674,True,0.1768732623516953,0.41304347826086957,0.17099977828600307,REJECT,-0.3901151068032574,0.037738018322949964,-0.4278531251262074,False,False,,ONLINE_RANK,False,False
2025-06,42569,42646,2025-06-23,1.830249246597126,True,0.1768732623516953,0.40425531914893614,0.1704696922687453,REJECT,-0.390471946775996,0.037738018322949964,-0.428209965098946,False,False,,ONLINE_RANK,False,False
