expert_id,expert,family,rank,policy_key,tier,eligible,reasons,score,trades,wins,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,shrunk_win_rate,wilson_lower,active_months,positive_months,worst_month_R,max_single_month_profit_share,max_trades_single_month
1,趋势反抽失败空头,趋势回踩,22,d4f433d971b8cfe4,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足|最差月份亏损过大,-15.676131378700507,2,0,0.0,0.0,1.3238065689350254,0.0,0.0,-2.6476131378700507,2.6476131378700507,-1.3238065689350254,0.4,0.0,1,0,-2.6476131378700507,0.0,2
1,趋势反抽失败空头,趋势回踩,23,3fac1d15a4107f3d,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足|最差月份亏损过大,-15.676131378700507,2,0,0.0,0.0,1.3238065689350254,0.0,0.0,-2.6476131378700507,2.6476131378700507,-1.3238065689350254,0.4,0.0,1,0,-2.6476131378700507,0.0,2
1,趋势反抽失败空头,趋势回踩,24,304ab173a2ce9c87,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足|最差月份亏损过大,-15.676131378700507,2,0,0.0,0.0,1.3238065689350254,0.0,0.0,-2.6476131378700507,2.6476131378700507,-1.3238065689350254,0.4,0.0,1,0,-2.6476131378700507,0.0,2
2,EMA21回踩收回多头,均线回踩,1,57c6d8ed313f7b81,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,0.0,0
2,EMA21回踩收回多头,均线回踩,2,0692fa8f4d83e0dc,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,0.0,0
2,EMA21回踩收回多头,均线回踩,3,f9803b6fc9c4b614,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,0.0,0
2,EMA21回踩收回多头,均线回踩,4,195fedeeeb08219c,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,0.0,0
2,EMA21回踩收回多头,均线回踩,5,4031389b6c492ad0,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,0.0,0
2,EMA21回踩收回多头,均线回踩,6,0323730da9a588fc,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,0.0,0
2,EMA21回踩收回多头,均线回踩,7,915157e664ef79b8,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,0.0,0
