expert_id,expert,family,anchor_policy_key,anchor_tier,anchor_trades,cluster_size,cluster_policy_keys,cluster_positive_share,cluster_mature_share,cluster_median_trades,cluster_median_active_months,cluster_median_net_R,cluster_min_net_R,cluster_signal_consensus,cluster_robust
8,缩量回踩恢复多头,量价回踩,66b0161a6024af9b,REJECTED,0,6,66b0161a6024af9b|52493f6cfcd53350|da7d44faff87b5f3|db6b38b794f52943|3b8d5eca055e2c9b|f6847d5aa191a960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8,缩量回踩恢复多头,量价回踩,aa3156c338276a27,REJECTED,0,6,aa3156c338276a27|4fed3b8b4cb46137|14d5896208489716|54bd7ad9e789c9cd|2bc5f4bf063dcb5c|da7d44faff87b5f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8,缩量回踩恢复多头,量价回踩,da7d44faff87b5f3,REJECTED,0,6,da7d44faff87b5f3|db6b38b794f52943|66b0161a6024af9b|52493f6cfcd53350|3b8d5eca055e2c9b|aa3156c338276a27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8,缩量回踩恢复多头,量价回踩,e9df1229c583db0e,REJECTED,0,6,e9df1229c583db0e|2bc5f4bf063dcb5c|54bd7ad9e789c9cd|14d5896208489716|4fed3b8b4cb46137|f6847d5aa191a960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8,缩量回踩恢复多头,量价回踩,f6847d5aa191a960,REJECTED,0,6,f6847d5aa191a960|3b8d5eca055e2c9b|52493f6cfcd53350|66b0161a6024af9b|db6b38b794f52943|e9df1229c583db0e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8,缩量回踩恢复多头,量价回踩,54bd7ad9e789c9cd,REJECTED,0,6,54bd7ad9e789c9cd|14d5896208489716|4fed3b8b4cb46137|aa3156c338276a27|e9df1229c583db0e|2bc5f4bf063dcb5c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8,缩量回踩恢复多头,量价回踩,52493f6cfcd53350,REJECTED,0,6,52493f6cfcd53350|66b0161a6024af9b|db6b38b794f52943|da7d44faff87b5f3|f6847d5aa191a960|3b8d5eca055e2c9b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8,缩量回踩恢复多头,量价回踩,4fed3b8b4cb46137,REJECTED,0,6,4fed3b8b4cb46137|aa3156c338276a27|54bd7ad9e789c9cd|14d5896208489716|e9df1229c583db0e|db6b38b794f52943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8,缩量回踩恢复多头,量价回踩,db6b38b794f52943,REJECTED,0,6,db6b38b794f52943|da7d44faff87b5f3|52493f6cfcd53350|66b0161a6024af9b|f6847d5aa191a960|4fed3b8b4cb46137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,b55421f3522a3f16,REJECTED,0,6,b55421f3522a3f16|e7eba909ab01e794|096cf2b0d8863ffe|e0909e38875479c1|696a9393bb83999c|0c3ac71f7205a7ec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,0c3ac71f7205a7ec,REJECTED,0,6,0c3ac71f7205a7ec|b26a4686368b84fb|3f5f1a791cf31184|f04bbf36c4d0a7e8|6daff0dd549463c4|b55421f3522a3f16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,096cf2b0d8863ffe,REJECTED,0,6,096cf2b0d8863ffe|e0909e38875479c1|696a9393bb83999c|11376fca8509ff5d|b55421f3522a3f16|e7eba909ab01e794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,3f5f1a791cf31184,REJECTED,0,6,3f5f1a791cf31184|f04bbf36c4d0a7e8|6daff0dd549463c4|038baf3eded9eb44|0c3ac71f7205a7ec|b26a4686368b84fb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,696a9393bb83999c,REJECTED,0,6,696a9393bb83999c|11376fca8509ff5d|096cf2b0d8863ffe|e0909e38875479c1|b55421f3522a3f16|6daff0dd549463c4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,6daff0dd549463c4,REJECTED,0,6,6daff0dd549463c4|038baf3eded9eb44|3f5f1a791cf31184|f04bbf36c4d0a7e8|0c3ac71f7205a7ec|696a9393bb83999c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,e7eba909ab01e794,REJECTED,0,6,e7eba909ab01e794|b55421f3522a3f16|e0909e38875479c1|096cf2b0d8863ffe|11376fca8509ff5d|b26a4686368b84fb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,b26a4686368b84fb,REJECTED,0,6,b26a4686368b84fb|0c3ac71f7205a7ec|f04bbf36c4d0a7e8|3f5f1a791cf31184|038baf3eded9eb44|e7eba909ab01e794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,e0909e38875479c1,REJECTED,0,6,e0909e38875479c1|096cf2b0d8863ffe|11376fca8509ff5d|696a9393bb83999c|e7eba909ab01e794|b55421f3522a3f16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,f04bbf36c4d0a7e8,REJECTED,0,6,f04bbf36c4d0a7e8|3f5f1a791cf31184|038baf3eded9eb44|6daff0dd549463c4|b26a4686368b84fb|0c3ac71f7205a7ec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,11376fca8509ff5d,REJECTED,0,6,11376fca8509ff5d|696a9393bb83999c|e0909e38875479c1|096cf2b0d8863ffe|e7eba909ab01e794|038baf3eded9eb44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,038baf3eded9eb44,REJECTED,0,6,038baf3eded9eb44|6daff0dd549463c4|f04bbf36c4d0a7e8|3f5f1a791cf31184|b26a4686368b84fb|11376fca8509ff5d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,a3c16a0f14aba4cb,REJECTED,0,6,a3c16a0f14aba4cb|76a80ae1b371109c|96a7871ace405876|94320df97810c841|5122f253ca2d5ffc|7296a385b87f3825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,7296a385b87f3825,REJECTED,0,6,7296a385b87f3825|c63e1805d3d336c6|9b67e3fdef547a98|d4d1381fcde15d1a|a4b8a619e3aa54cb|a3c16a0f14aba4cb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,96a7871ace405876,REJECTED,0,6,96a7871ace405876|94320df97810c841|5122f253ca2d5ffc|3ef94b37a5d555ff|a3c16a0f14aba4cb|76a80ae1b371109c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,9b67e3fdef547a98,REJECTED,0,6,9b67e3fdef547a98|d4d1381fcde15d1a|a4b8a619e3aa54cb|cb9c70ded0e888f2|7296a385b87f3825|c63e1805d3d336c6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,5122f253ca2d5ffc,REJECTED,0,6,5122f253ca2d5ffc|3ef94b37a5d555ff|96a7871ace405876|94320df97810c841|a3c16a0f14aba4cb|a4b8a619e3aa54cb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,a4b8a619e3aa54cb,REJECTED,0,6,a4b8a619e3aa54cb|cb9c70ded0e888f2|9b67e3fdef547a98|d4d1381fcde15d1a|7296a385b87f3825|5122f253ca2d5ffc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,76a80ae1b371109c,REJECTED,0,6,76a80ae1b371109c|a3c16a0f14aba4cb|94320df97810c841|96a7871ace405876|3ef94b37a5d555ff|c63e1805d3d336c6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,c63e1805d3d336c6,REJECTED,0,6,c63e1805d3d336c6|7296a385b87f3825|d4d1381fcde15d1a|9b67e3fdef547a98|cb9c70ded0e888f2|76a80ae1b371109c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,94320df97810c841,REJECTED,0,6,94320df97810c841|96a7871ace405876|3ef94b37a5d555ff|5122f253ca2d5ffc|76a80ae1b371109c|a3c16a0f14aba4cb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,d4d1381fcde15d1a,REJECTED,0,6,d4d1381fcde15d1a|9b67e3fdef547a98|cb9c70ded0e888f2|a4b8a619e3aa54cb|c63e1805d3d336c6|7296a385b87f3825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,3ef94b37a5d555ff,REJECTED,0,6,3ef94b37a5d555ff|5122f253ca2d5ffc|94320df97810c841|96a7871ace405876|76a80ae1b371109c|cb9c70ded0e888f2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,缩量反抽恢复空头,量价回踩,cb9c70ded0e888f2,REJECTED,0,6,cb9c70ded0e888f2|a4b8a619e3aa54cb|d4d1381fcde15d1a|9b67e3fdef547a98|c63e1805d3d336c6|3ef94b37a5d555ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
10,欧美时段顺势延续多头,时段延续,2951495700cf0d26,REJECTED,1,6,2951495700cf0d26|02ae1723e4570f8d|c9270eab3e1dfe4f|78b83eb6e22b1e52|c4fe4e1fb9600027|d3786d6915d46e75,0.0,0.0,1.5,1.0,-1.984518853824223,-2.646031913469257,1.0,False
10,欧美时段顺势延续多头,时段延续,d3786d6915d46e75,REJECTED,1,6,d3786d6915d46e75|50d010d0d527e015|133df098dfeaf782|824fc5e994a5e31f|b0d53f6e0c1b6b87|2951495700cf0d26,0.0,0.0,1.5,1.0,-1.984518853824223,-2.646031913469257,1.0,False
10,欧美时段顺势延续多头,时段延续,c9270eab3e1dfe4f,REJECTED,2,6,c9270eab3e1dfe4f|78b83eb6e22b1e52|c4fe4e1fb9600027|9a97f10e8d8d7c7d|2951495700cf0d26|02ae1723e4570f8d,0.0,0.0,2.0,1.0,-2.646031913469257,-2.646031913469257,0.8,False
10,欧美时段顺势延续多头,时段延续,133df098dfeaf782,REJECTED,2,6,133df098dfeaf782|824fc5e994a5e31f|b0d53f6e0c1b6b87|6ef5379c0f2b4249|d3786d6915d46e75|50d010d0d527e015,0.0,0.0,2.0,1.0,-2.646031913469257,-2.646031913469257,0.8,False
10,欧美时段顺势延续多头,时段延续,c4fe4e1fb9600027,REJECTED,2,6,c4fe4e1fb9600027|9a97f10e8d8d7c7d|c9270eab3e1dfe4f|78b83eb6e22b1e52|2951495700cf0d26|b0d53f6e0c1b6b87,0.0,0.0,2.0,1.0,-2.646031913469257,-2.646031913469257,0.9,False
10,欧美时段顺势延续多头,时段延续,b0d53f6e0c1b6b87,REJECTED,2,6,b0d53f6e0c1b6b87|6ef5379c0f2b4249|133df098dfeaf782|824fc5e994a5e31f|d3786d6915d46e75|c4fe4e1fb9600027,0.0,0.0,2.0,1.0,-2.646031913469257,-2.646031913469257,0.9,False
10,欧美时段顺势延续多头,时段延续,02ae1723e4570f8d,REJECTED,1,6,02ae1723e4570f8d|2951495700cf0d26|78b83eb6e22b1e52|c9270eab3e1dfe4f|9a97f10e8d8d7c7d|50d010d0d527e015,0.0,0.0,1.5,1.0,-1.984518853824223,-2.646031913469257,1.0,False
10,欧美时段顺势延续多头,时段延续,50d010d0d527e015,REJECTED,1,6,50d010d0d527e015|d3786d6915d46e75|824fc5e994a5e31f|133df098dfeaf782|6ef5379c0f2b4249|02ae1723e4570f8d,0.0,0.0,1.5,1.0,-1.984518853824223,-2.646031913469257,1.0,False
10,欧美时段顺势延续多头,时段延续,78b83eb6e22b1e52,REJECTED,2,6,78b83eb6e22b1e52|c9270eab3e1dfe4f|9a97f10e8d8d7c7d|c4fe4e1fb9600027|02ae1723e4570f8d|2951495700cf0d26,0.0,0.0,2.0,1.0,-2.646031913469257,-2.646031913469257,0.8,False
10,欧美时段顺势延续多头,时段延续,824fc5e994a5e31f,REJECTED,2,6,824fc5e994a5e31f|133df098dfeaf782|6ef5379c0f2b4249|b0d53f6e0c1b6b87|50d010d0d527e015|d3786d6915d46e75,0.0,0.0,2.0,1.0,-2.646031913469257,-2.646031913469257,0.8,False
10,欧美时段顺势延续多头,时段延续,9a97f10e8d8d7c7d,REJECTED,2,6,9a97f10e8d8d7c7d|c4fe4e1fb9600027|78b83eb6e22b1e52|c9270eab3e1dfe4f|02ae1723e4570f8d|6ef5379c0f2b4249,0.0,0.0,2.0,1.0,-2.646031913469257,-2.646031913469257,0.9,False
10,欧美时段顺势延续多头,时段延续,6ef5379c0f2b4249,REJECTED,2,6,6ef5379c0f2b4249|b0d53f6e0c1b6b87|824fc5e994a5e31f|133df098dfeaf782|50d010d0d527e015|9a97f10e8d8d7c7d,0.0,0.0,2.0,1.0,-2.646031913469257,-2.646031913469257,0.9,False
10,欧美时段顺势延续多头,时段延续,e3f758469204599d,REJECTED,1,6,e3f758469204599d|acfed77829e74378|c44fb510c7567d1e|1ceef90ae502ea96|9e92d4491dd76b60|6c0d5969bef18797,0.16666666666666666,0.0,1.5,1.0,-1.2860204481634745,-1.4726148789726992,0.6,False
10,欧美时段顺势延续多头,时段延续,6c0d5969bef18797,REJECTED,1,6,6c0d5969bef18797|2ca48bffd5eed1f0|b42bc7e4070cf23b|1f0f5effc1db66a3|41839737de12564b|e3f758469204599d,0.16666666666666666,0.0,1.5,1.0,-1.2860204481634745,-1.4726148789726992,0.6,False
10,欧美时段顺势延续多头,时段延续,c44fb510c7567d1e,REJECTED,2,6,c44fb510c7567d1e|1ceef90ae502ea96|9e92d4491dd76b60|792c97e8b4c0b8eb|e3f758469204599d|acfed77829e74378,0.3333333333333333,0.0,2.0,1.0,-1.2714222584586488,-1.4726148789726992,0.5,False
10,欧美时段顺势延续多头,时段延续,b42bc7e4070cf23b,REJECTED,2,6,b42bc7e4070cf23b|1f0f5effc1db66a3|41839737de12564b|f6d2a21fc4d4c425|6c0d5969bef18797|2ca48bffd5eed1f0,0.3333333333333333,0.0,2.0,1.0,-1.2714222584586488,-1.4726148789726992,0.5,False
10,欧美时段顺势延续多头,时段延续,9e92d4491dd76b60,REJECTED,3,6,9e92d4491dd76b60|792c97e8b4c0b8eb|c44fb510c7567d1e|1ceef90ae502ea96|e3f758469204599d|41839737de12564b,0.5,0.0,2.5,1.0,-0.5230845152759926,-1.4726148789726992,0.6,False
10,欧美时段顺势延续多头,时段延续,41839737de12564b,REJECTED,3,6,41839737de12564b|f6d2a21fc4d4c425|b42bc7e4070cf23b|1f0f5effc1db66a3|6c0d5969bef18797|9e92d4491dd76b60,0.5,0.0,2.5,1.0,-0.5230845152759926,-1.4726148789726992,0.6,False
10,欧美时段顺势延续多头,时段延续,acfed77829e74378,REJECTED,1,6,acfed77829e74378|e3f758469204599d|1ceef90ae502ea96|c44fb510c7567d1e|792c97e8b4c0b8eb|2ca48bffd5eed1f0,0.16666666666666666,0.0,1.5,1.0,-1.2714222584586488,-1.4726148789726992,0.6,False
10,欧美时段顺势延续多头,时段延续,2ca48bffd5eed1f0,REJECTED,1,6,2ca48bffd5eed1f0|6c0d5969bef18797|1f0f5effc1db66a3|b42bc7e4070cf23b|f6d2a21fc4d4c425|acfed77829e74378,0.16666666666666666,0.0,1.5,1.0,-1.2714222584586488,-1.4726148789726992,0.6,False
10,欧美时段顺势延续多头,时段延续,1ceef90ae502ea96,REJECTED,2,6,1ceef90ae502ea96|c44fb510c7567d1e|792c97e8b4c0b8eb|9e92d4491dd76b60|acfed77829e74378|e3f758469204599d,0.3333333333333333,0.0,2.0,1.0,-1.2714222584586488,-1.4726148789726992,0.5,False
10,欧美时段顺势延续多头,时段延续,1f0f5effc1db66a3,REJECTED,2,6,1f0f5effc1db66a3|b42bc7e4070cf23b|f6d2a21fc4d4c425|41839737de12564b|2ca48bffd5eed1f0|6c0d5969bef18797,0.3333333333333333,0.0,2.0,1.0,-1.2714222584586488,-1.4726148789726992,0.5,False
10,欧美时段顺势延续多头,时段延续,792c97e8b4c0b8eb,REJECTED,3,6,792c97e8b4c0b8eb|9e92d4491dd76b60|1ceef90ae502ea96|c44fb510c7567d1e|acfed77829e74378|f6d2a21fc4d4c425,0.5,0.0,2.5,1.0,-0.5084863255711669,-1.4726148789726992,0.6,False
10,欧美时段顺势延续多头,时段延续,f6d2a21fc4d4c425,REJECTED,3,6,f6d2a21fc4d4c425|41839737de12564b|1f0f5effc1db66a3|b42bc7e4070cf23b|2ca48bffd5eed1f0|792c97e8b4c0b8eb,0.5,0.0,2.5,1.0,-0.5084863255711669,-1.4726148789726992,0.6,False
11,欧美时段顺势延续空头,时段延续,8ba18c64ed02cfd6,REJECTED,0,6,8ba18c64ed02cfd6|00a05dac0a8ca34b|2bcb712d6930ba1b|c43d755853204c39|63290e5ee6cb20f1|5bcf2f5727f88328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11,欧美时段顺势延续空头,时段延续,5bcf2f5727f88328,REJECTED,0,6,5bcf2f5727f88328|604d0291ba253f81|6ec5eac704051bc6|07666a71a6db4d3d|8828e68c145fc6f4|8ba18c64ed02cfd6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11,欧美时段顺势延续空头,时段延续,2bcb712d6930ba1b,REJECTED,0,6,2bcb712d6930ba1b|c43d755853204c39|63290e5ee6cb20f1|2d17a153c935935a|8ba18c64ed02cfd6|00a05dac0a8ca34b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11,欧美时段顺势延续空头,时段延续,6ec5eac704051bc6,REJECTED,0,6,6ec5eac704051bc6|07666a71a6db4d3d|8828e68c145fc6f4|d8dca2a8c9570ab4|5bcf2f5727f88328|604d0291ba253f81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11,欧美时段顺势延续空头,时段延续,63290e5ee6cb20f1,REJECTED,0,6,63290e5ee6cb20f1|2d17a153c935935a|2bcb712d6930ba1b|c43d755853204c39|8ba18c64ed02cfd6|8828e68c145fc6f4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11,欧美时段顺势延续空头,时段延续,8828e68c145fc6f4,REJECTED,0,6,8828e68c145fc6f4|d8dca2a8c9570ab4|6ec5eac704051bc6|07666a71a6db4d3d|5bcf2f5727f88328|63290e5ee6cb20f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11,欧美时段顺势延续空头,时段延续,00a05dac0a8ca34b,REJECTED,0,6,00a05dac0a8ca34b|8ba18c64ed02cfd6|c43d755853204c39|2bcb712d6930ba1b|2d17a153c935935a|604d0291ba253f81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11,欧美时段顺势延续空头,时段延续,604d0291ba253f81,REJECTED,0,6,604d0291ba253f81|5bcf2f5727f88328|07666a71a6db4d3d|6ec5eac704051bc6|d8dca2a8c9570ab4|00a05dac0a8ca34b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11,欧美时段顺势延续空头,时段延续,c43d755853204c39,REJECTED,0,6,c43d755853204c39|2bcb712d6930ba1b|2d17a153c935935a|63290e5ee6cb20f1|00a05dac0a8ca34b|8ba18c64ed02cfd6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11,欧美时段顺势延续空头,时段延续,07666a71a6db4d3d,REJECTED,0,6,07666a71a6db4d3d|6ec5eac704051bc6|d8dca2a8c9570ab4|8828e68c145fc6f4|604d0291ba253f81|5bcf2f5727f88328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11,欧美时段顺势延续空头,时段延续,2d17a153c935935a,REJECTED,0,6,2d17a153c935935a|63290e5ee6cb20f1|c43d755853204c39|2bcb712d6930ba1b|00a05dac0a8ca34b|d8dca2a8c9570ab4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11,欧美时段顺势延续空头,时段延续,d8dca2a8c9570ab4,REJECTED,0,6,d8dca2a8c9570ab4|8828e68c145fc6f4|07666a71a6db4d3d|6ec5eac704051bc6|604d0291ba253f81|2d17a153c935935a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11,欧美时段顺势延续空头,时段延续,e87b7e4b54714a79,REJECTED,1,6,e87b7e4b54714a79|ca2cf132ee241963|24334e78fc5f4e6b|4337d47dd551514a|e9a50d796afb54c8|36ed48e721693627,0.16666666666666666,0.0,1.5,1.0,-0.2793152006418206,-1.6591912832013458,0.4,False
11,欧美时段顺势延续空头,时段延续,36ed48e721693627,REJECTED,1,6,36ed48e721693627|834d41f5c179752b|4764dc78e59d5b1b|9b080265253032f2|4dee528aa6b52746|e87b7e4b54714a79,0.0,0.0,1.0,1.0,-1.2867753638267085,-1.2867753638267085,0.8,False
11,欧美时段顺势延续空头,时段延续,24334e78fc5f4e6b,REJECTED,2,6,24334e78fc5f4e6b|4337d47dd551514a|e9a50d796afb54c8|1de21fc96eaf5c68|e87b7e4b54714a79|ca2cf132ee241963,0.3333333333333333,0.0,2.0,1.0,-0.18620834361528765,-1.6591912832013458,0.30000000000000004,False
11,欧美时段顺势延续空头,时段延续,4764dc78e59d5b1b,REJECTED,1,6,4764dc78e59d5b1b|9b080265253032f2|4dee528aa6b52746|c1a82389d1cba805|36ed48e721693627|834d41f5c179752b,0.0,0.0,1.0,1.0,-1.2867753638267085,-1.2867753638267085,1.0,False
11,欧美时段顺势延续空头,时段延续,e9a50d796afb54c8,REJECTED,3,6,e9a50d796afb54c8|1de21fc96eaf5c68|24334e78fc5f4e6b|4337d47dd551514a|e87b7e4b54714a79|4dee528aa6b52746,0.3333333333333333,0.0,2.0,1.0,-0.2793070642334211,-1.6591912832013458,0.20000000000000004,False
11,欧美时段顺势延续空头,时段延续,4dee528aa6b52746,REJECTED,1,6,4dee528aa6b52746|c1a82389d1cba805|4764dc78e59d5b1b|9b080265253032f2|36ed48e721693627|e9a50d796afb54c8,0.0,0.0,1.0,1.0,-1.2867753638267085,-1.6591912832013458,0.8,False
11,欧美时段顺势延续空头,时段延续,ca2cf132ee241963,REJECTED,1,6,ca2cf132ee241963|e87b7e4b54714a79|4337d47dd551514a|24334e78fc5f4e6b|1de21fc96eaf5c68|834d41f5c179752b,0.3333333333333333,0.0,1.5,1.0,-0.18620834361528765,-1.2867753638267085,0.4,False
11,欧美时段顺势延续空头,时段延续,834d41f5c179752b,REJECTED,1,6,834d41f5c179752b|36ed48e721693627|9b080265253032f2|4764dc78e59d5b1b|c1a82389d1cba805|ca2cf132ee241963,0.0,0.0,1.0,1.0,-1.2867753638267085,-1.2867753638267085,0.8,False
11,欧美时段顺势延续空头,时段延续,4337d47dd551514a,REJECTED,2,6,4337d47dd551514a|24334e78fc5f4e6b|1de21fc96eaf5c68|e9a50d796afb54c8|ca2cf132ee241963|e87b7e4b54714a79,0.3333333333333333,0.0,2.0,1.0,-0.18620834361528765,-1.6591912832013458,0.30000000000000004,False
11,欧美时段顺势延续空头,时段延续,9b080265253032f2,REJECTED,1,6,9b080265253032f2|4764dc78e59d5b1b|c1a82389d1cba805|4dee528aa6b52746|834d41f5c179752b|36ed48e721693627,0.0,0.0,1.0,1.0,-1.2867753638267085,-1.2867753638267085,1.0,False
11,欧美时段顺势延续空头,时段延续,1de21fc96eaf5c68,REJECTED,3,6,1de21fc96eaf5c68|e9a50d796afb54c8|4337d47dd551514a|24334e78fc5f4e6b|ca2cf132ee241963|c1a82389d1cba805,0.3333333333333333,0.0,2.0,1.0,-0.2793152006418206,-1.6591912832013458,0.26666666666666666,False
11,欧美时段顺势延续空头,时段延续,c1a82389d1cba805,REJECTED,1,6,c1a82389d1cba805|4dee528aa6b52746|9b080265253032f2|4764dc78e59d5b1b|834d41f5c179752b|1de21fc96eaf5c68,0.16666666666666666,0.0,1.0,1.0,-1.2867753638267085,-1.2867753638267085,1.0,False
12,区间扫低立即收回多头,流动性反转,faecbaf17a6baec5,REJECTED,1,6,faecbaf17a6baec5|76c2bfee407ac58d|3e42ed160f42722b|c70f155c94b2a51f|c016ca2dc456bbe1|e17e263f50f87cc6,0.5,0.0,1.5,1.0,0.06563730220904462,-0.2541967098188086,0.4,False
12,区间扫低立即收回多头,流动性反转,e17e263f50f87cc6,REJECTED,0,6,e17e263f50f87cc6|ac28cccc3ceb7682|529b75975a0b1181|ecaf15f8db50e5b9|a5e1f6344d6b8ed4|faecbaf17a6baec5,0.0,0.0,0.0,0.0,0.0,-0.2541967098188086,0.0,False
12,区间扫低立即收回多头,流动性反转,3e42ed160f42722b,REJECTED,2,6,3e42ed160f42722b|c70f155c94b2a51f|c016ca2dc456bbe1|7e1c9b33a4f4a0bb|faecbaf17a6baec5|76c2bfee407ac58d,0.5,0.0,2.0,1.0,0.004176249508685004,-1.202419546240001,0.6000000000000001,False
12,区间扫低立即收回多头,流动性反转,529b75975a0b1181,REJECTED,0,6,529b75975a0b1181|ecaf15f8db50e5b9|a5e1f6344d6b8ed4|2dd14ea424d90151|e17e263f50f87cc6|ac28cccc3ceb7682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12,区间扫低立即收回多头,流动性反转,c016ca2dc456bbe1,REJECTED,3,6,c016ca2dc456bbe1|7e1c9b33a4f4a0bb|3e42ed160f42722b|c70f155c94b2a51f|faecbaf17a6baec5|a5e1f6344d6b8ed4,0.3333333333333333,0.0,2.0,1.0,-0.06146105270035962,-1.202419546240001,0.4666666666666666,False
12,区间扫低立即收回多头,流动性反转,a5e1f6344d6b8ed4,REJECTED,0,6,a5e1f6344d6b8ed4|2dd14ea424d90151|529b75975a0b1181|ecaf15f8db50e5b9|e17e263f50f87cc6|c016ca2dc456bbe1,0.0,0.0,0.0,0.0,0.0,-0.12292210540071924,0.0,False
12,区间扫低立即收回多头,流动性反转,76c2bfee407ac58d,REJECTED,1,6,76c2bfee407ac58d|faecbaf17a6baec5|c70f155c94b2a51f|3e42ed160f42722b|7e1c9b33a4f4a0bb|ac28cccc3ceb7682,0.5,0.0,1.5,1.0,0.06563730220904462,-1.202419546240001,0.6,False
12,区间扫低立即收回多头,流动性反转,ac28cccc3ceb7682,REJECTED,0,6,ac28cccc3ceb7682|e17e263f50f87cc6|ecaf15f8db50e5b9|529b75975a0b1181|2dd14ea424d90151|76c2bfee407ac58d,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False
12,区间扫低立即收回多头,流动性反转,c70f155c94b2a51f,REJECTED,2,6,c70f155c94b2a51f|3e42ed160f42722b|7e1c9b33a4f4a0bb|c016ca2dc456bbe1|76c2bfee407ac58d|faecbaf17a6baec5,0.5,0.0,2.0,1.0,0.004176249508685004,-1.202419546240001,0.6000000000000001,False
12,区间扫低立即收回多头,流动性反转,ecaf15f8db50e5b9,REJECTED,0,6,ecaf15f8db50e5b9|529b75975a0b1181|2dd14ea424d90151|a5e1f6344d6b8ed4|ac28cccc3ceb7682|e17e263f50f87cc6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12,区间扫低立即收回多头,流动性反转,7e1c9b33a4f4a0bb,REJECTED,3,6,7e1c9b33a4f4a0bb|c016ca2dc456bbe1|c70f155c94b2a51f|3e42ed160f42722b|76c2bfee407ac58d|2dd14ea424d90151,0.5,0.0,2.0,1.0,0.06563730220904462,-1.202419546240001,0.4000000000000001,False
